 Number_of_entries    Number_of_monitors
     2257                  9
 Index   Detector   Time_regime   Crate   Module   Position   Monitor   Prescale
  1695   60305014             1     112       10          3         0          0
  1696   60305015             1     112       10          4         0          0
  1697   60305016             1     112       11          0         0          0
  1698   60305017             1     112       11          1         0          0
  1699   60305018             1     112       11          2         0          0
  1700   60306001             1     112       12          0         0          0
  1701   60306002             1     112       12          1         0          0
  1702   60306003             1     112       12          2         0          0
  1703   60306004             1     112       12          3         0          0
  1704   60306005             1     112       12          4         0          0
  1705   60306006             1     112       13          0         0          0
  1706   60306007             1     112       13          1         0          0
  1707   60306008             1     112       13          2         0          0
  1708   60306009             1     112       13          3         0          0
  1709   60306010             1     112       13          4         0          0
  1710   60306011             1     112       14          0         0          0
  1711   60306012             1     112       14          1         0          0
  1712   60306013             1     112       14          2         0          0
  1713   60306014             1     112       14          3         0          0
  1714   60306015             1     112       14          4         0          0
  1715   60306016             1     112       15          0         0          0
  1716   60306017             1     112       15          1         0          0
  1717   60306018             1     112       15          2         0          0
  1718   60401001             1       2       12          0         0          0
  1719   60401002             1       2       12          1         0          0
  1720   60401003             1       2       12          2         0          0
  1721   60401004             1       2       12          3         0          0
  1722   60401005             1       2       12          4         0          0
  1723   60401006             1       2       13          0         0          0
  1724   60401007             1       2       13          1         0          0
  1725   60401008             1       2       13          2         0          0
  1726   60401009             1       2       13          3         0          0
  1727   60401010             1       2       13          4         0          0
  1728   60401011             1       2       14          0         0          0
  1729   60401012             1       2       14          1         0          0
  1730   60401013             1       2       14          2         0          0
  1731   60401014             1       2       14          3         0          0
  1732   60401015             1       2       14          4         0          0
  1733   60401016             1       2       15          0         0          0
  1734   60401017             1       2       15          1         0          0
  1735   60401018             1       2       15          2         0          0
  1736   60402001             1     110        8          0         0          0
  1737   60402002             1     110        8          1         0          0
  1738   60402003             1     110        8          2         0          0
  1739   60402004             1     110        8          3         0          0
  1740   60402005             1     110        8          4         0          0
  1741   60402006             1     110        9          0         0          0
  1742   60402007             1     110        9          1         0          0
  1743   60402008             1     110        9          2         0          0
  1744   60402009             1     110        9          3         0          0
  1745   60402010             1     110        9          4         0          0
  1746   60402011             1     110       10          0         0          0
  1747   60402012             1     110       10          1         0          0
  1748   60402013             1     110       10          2         0          0
  1749   60402014             1     110       10          3         0          0
  1750   60402015             1     110       10          4         0          0
  1751   60402016             1     110       11          0         0          0
  1752   60402017             1     110       11          1         0          0
  1753   60402018             1     110       11          2         0          0
  1754   60403001             1     110       12          0         0          0
  1755   60403002             1     110       12          1         0          0
  1756   60403003             1     110       12          2         0          0
  1757   60403004             1     110       12          3         0          0
  1758   60403005             1     110       12          4         0          0
  1759   60403006             1     110       13          0         0          0
  1760   60403007             1     110       13          1         0          0
  1761   60403008             1     110       13          2         0          0
  1762   60403009             1     110       13          3         0          0
  1763   60403010             1     110       13          4         0          0
  1764   60403011             1     110       14          0         0          0
  1765   60403012             1     110       14          1         0          0
  1766   60403013             1     110       14          2         0          0
  1767   60403014             1     110       14          3         0          0
  1768   60403015             1     110       14          4         0          0
  1769   60403016             1     110       15          0         0          0
  1770   60403017             1     110       15          1         0          0
  1771   60403018             1     110       15          2         0          0
  1772   60404001             1       3        0          0         0          0
  1773   60404002             1       3        0          1         0          0
  1774   60404003             1       3        0          2         0          0
  1775   60404004             1       3        0          3         0          0
  1776   60404005             1       3        0          4         0          0
  1777   60404006             1       3        1          0         0          0
  1778   60404007             1       3        1          1         0          0
  1779   60404008             1       3        1          2         0          0
  1780   60404009             1       3        1          3         0          0
  1781   60404010             1       3        1          4         0          0
  1782   60404011             1       3        2          0         0          0
  1783   60404012             1       3        2          1         0          0
  1784   60404013             1       3        2          2         0          0
  1785   60404014             1       3        2          3         0          0
  1786   60404015             1       3        2          4         0          0
  1787   60404016             1       3        3          0         0          0
  1788   60404017             1       3        3          1         0          0
  1789   60404018             1       3        3          2         0          0
  1790   60405001             1       3        4          0         0          0
  1791   60405002             1       3        4          1         0          0
  1792   60405003             1       3        4          2         0          0
  1793   60405004             1       3        4          3         0          0
  1794   60405005             1       3        4          4         0          0
  1795   60405006             1       3        5          0         0          0
  1796   60405007             1       3        5          1         0          0
  1797   60405008             1       3        5          2         0          0
  1798   60405009             1       3        5          3         0          0
  1799   60405010             1       3        5          4         0          0
  1800   60405011             1       3        6          0         0          0
  1801   60405012             1       3        6          1         0          0
  1802   60405013             1       3        6          2         0          0
  1803   60405014             1       3        6          3         0          0
  1804   60405015             1       3        6          4         0          0
  1805   60405016             1       3        7          0         0          0
  1806   60405017             1       3        7          1         0          0
  1807   60405018             1       3        7          2         0          0
  1808   60406001             1     102        4          0         0          0
  1809   60406002             1     102        4          1         0          0
  1810   60406003             1     102        4          2         0          0
  1811   60406004             1     102        4          3         0          0
  1812   60406005             1     102        4          4         0          0
  1813   60406006             1     102        5          0         0          0
  1814   60406007             1     102        5          1         0          0
  1815   60406008             1     102        5          2         0          0
  1816   60406009             1     102        5          3         0          0
  1817   60406010             1     102        5          4         0          0
  1818   60406011             1     102        6          0         0          0
  1819   60406012             1     102        6          1         0          0
  1820   60406013             1     102        6          2         0          0
  1821   60406014             1     102        6          3         0          0
  1822   60406015             1     102        6          4         0          0
  1823   60406016             1     102        7          0         0          0
  1824   60406017             1     102        7          1         0          0
  1825   60406018             1     102        7          2         0          0
  1826   60501001             1       4        4          0         0          0
  1827   60501002             1       4        4          1         0          0
  1828   60501003             1       4        4          2         0          0
  1829   60501004             1       4        4          3         0          0
  1830   60501005             1       4        4          4         0          0
  1831   60501006             1       4        5          0         0          0
  1832   60501007             1       4        5          1         0          0
  1833   60501008             1       4        5          2         0          0
  1834   60501009             1       4        5          3         0          0
  1835   60501010             1       4        5          4         0          0
  1836   60501011             1       4        6          0         0          0
  1837   60501012             1       4        6          1         0          0
  1838   60501013             1       4        6          2         0          0
  1839   60501014             1       4        6          3         0          0
  1840   60501015             1       4        6          4         0          0
  1841   60501016             1       4        7          0         0          0
  1842   60501017             1       4        7          1         0          0
  1843   60501018             1       4        7          2         0          0
  1844   60502001             1     106       12          0         0          0
  1845   60502002             1     106       12          1         0          0
  1846   60502003             1     106       12          2         0          0
  1847   60502004             1     106       12          3         0          0
  1848   60502005             1     106       12          4         0          0
  1849   60502006             1     106       13          0         0          0
  1850   60502007             1     106       13          1         0          0
  1851   60502008             1     106       13          2         0          0
  1852   60502009             1     106       13          3         0          0
  1853   60502010             1     106       13          4         0          0
  1854   60502011             1     106       14          0         0          0
  1855   60502012             1     106       14          1         0          0
  1856   60502013             1     106       14          2         0          0
  1857   60502014             1     106       14          3         0          0
  1858   60502015             1     106       14          4         0          0
  1859   60502016             1     106       15          0         0          0
  1860   60502017             1     106       15          1         0          0
  1861   60502018             1     106       15          2         0          0
  1862   60503001             1     105        0          0         0          0
  1863   60503002             1     105        0          1         0          0
  1864   60503003             1     105        0          2         0          0
  1865   60503004             1     105        0          3         0          0
  1866   60503005             1     105        0          4         0          0
  1867   60503006             1     105        1          0         0          0
  1868   60503007             1     105        1          1         0          0
  1869   60503008             1     105        1          2         0          0
  1870   60503009             1     105        1          3         0          0
  1871   60503010             1     105        1          4         0          0
  1872   60503011             1     105        2          0         0          0
  1873   60503012             1     105        2          1         0          0
  1874   60503013             1     105        2          2         0          0
  1875   60503014             1     105        2          3         0          0
  1876   60503015             1     105        2          4         0          0
  1877   60503016             1     105        3          0         0          0
  1878   60503017             1     105        3          1         0          0
  1879   60503018             1     105        3          2         0          0
  1880   60504001             1       4        8          0         0          0
  1881   60504002             1       4        8          1         0          0
  1882   60504003             1       4        8          2         0          0
  1883   60504004             1       4        8          3         0          0
  1884   60504005             1       4        8          4         0          0
  1885   60504006             1       4        9          0         0          0
  1886   60504007             1       4        9          1         0          0
  1887   60504008             1       4        9          2         0          0
  1888   60504009             1       4        9          3         0          0
  1889   60504010             1       4        9          4         0          0
  1890   60504011             1       4       10          0         0          0
  1891   60504012             1       4       10          1         0          0
  1892   60504013             1       4       10          2         0          0
  1893   60504014             1       4       10          3         0          0
  1894   60504015             1       4       10          4         0          0
  1895   60504016             1       4       11          0         0          0
  1896   60504017             1       4       11          1         0          0
  1897   60504018             1       4       11          2         0          0
  1898   60505001             1       4       12          0         0          0
  1899   60505002             1       4       12          1         0          0
  1900   60505003             1       4       12          2         0          0
  1901   60505004             1       4       12          3         0          0
  1902   60505005             1       4       12          4         0          0
  1903   60505006             1       4       13          0         0          0
  1904   60505007             1       4       13          1         0          0
  1905   60505008             1       4       13          2         0          0
  1906   60505009             1       4       13          3         0          0
  1907   60505010             1       4       13          4         0          0
  1908   60505011             1       4       14          0         0          0
  1909   60505012             1       4       14          1         0          0
  1910   60505013             1       4       14          2         0          0
  1911   60505014             1       4       14          3         0          0
  1912   60505015             1       4       14          4         0          0
  1913   60505016             1       4       15          0         0          0
  1914   60505017             1       4       15          1         0          0
  1915   60505018             1       4       15          2         0          0
  1916   60506001             1     102       12          0         0          0
  1917   60506002             1     102       12          1         0          0
  1918   60506003             1     102       12          2         0          0
  1919   60506004             1     102       12          3         0          0
  1920   60506005             1     102       12          4         0          0
  1921   60506006             1     102       13          0         0          0
  1922   60506007             1     102       13          1         0          0
  1923   60506008             1     102       13          2         0          0
  1924   60506009             1     102       13          3         0          0
  1925   60506010             1     102       13          4         0          0
  1926   60506011             1     102       14          0         0          0
  1927   60506012             1     102       14          1         0          0
  1928   60506013             1     102       14          2         0          0
  1929   60506014             1     102       14          3         0          0
  1930   60506015             1     102       14          4         0          0
  1931   60506016             1     102       15          0         0          0
  1932   60506017             1     102       15          1         0          0
  1933   60506018             1     102       15          2         0          0
  1934   60601001             1       6        0          0         0          0
  1935   60601002             1       6        0          1         0          0
  1936   60601003             1       6        0          2         0          0
  1937   60601004             1       6        0          3         0          0
  1938   60601005             1       6        0          4         0          0
  1939   60601006             1       6        1          0         0          0
  1940   60601007             1       6        1          1         0          0
  1941   60601008             1       6        1          2         0          0
  1942   60601009             1       6        1          3         0          0
  1943   60601010             1       6        1          4         0          0
  1944   60601011             1       6        2          0         0          0
  1945   60601012             1       6        2          1         0          0
  1946   60601013             1       6        2          2         0          0
  1947   60601014             1       6        2          3         0          0
  1948   60601015             1       6        2          4         0          0
  1949   60601016             1       6        3          0         0          0
  1950   60601017             1       6        3          1         0          0
  1951   60601018             1       6        3          2         0          0
  1952   60602001             1     105        8          0         0          0
  1953   60602002             1     105        8          1         0          0
  1954   60602003             1     105        8          2         0          0
  1955   60602004             1     105        8          3         0          0
  1956   60602005             1     105        8          4         0          0
  1957   60602006             1     105        9          0         0          0
  1958   60602007             1     105        9          1         0          0
  1959   60602008             1     105        9          2         0          0
  1960   60602009             1     105        9          3         0          0
  1961   60602010             1     105        9          4         0          0
  1962   60602011             1     105       10          0         0          0
  1963   60602012             1     105       10          1         0          0
  1964   60602013             1     105       10          2         0          0
  1965   60602014             1     105       10          3         0          0
  1966   60602015             1     105       10          4         0          0
  1967   60602016             1     105       11          0         0          0
  1968   60602017             1     105       11          1         0          0
  1969   60602018             1     105       11          2         0          0
  1970   60603001             1       6        4          0         0          0
  1971   60603002             1       6        4          1         0          0
  1972   60603003             1       6        4          2         0          0
  1973   60603004             1       6        4          3         0          0
  1974   60603005             1       6        4          4         0          0
  1975   60603006             1       6        5          0         0          0
  1976   60603007             1       6        5          1         0          0
  1977   60603008             1       6        5          2         0          0
  1978   60603009             1       6        5          3         0          0
  1979   60603010             1       6        5          4         0          0
  1980   60603011             1       6        6          0         0          0
  1981   60603012             1       6        6          1         0          0
  1982   60603013             1       6        6          2         0          0
  1983   60603014             1       6        6          3         0          0
  1984   60603015             1       6        6          4         0          0
  1985   60603016             1       6        7          0         0          0
  1986   60603017             1       6        7          1         0          0
  1987   60603018             1       6        7          2         0          0
  1988   60604001             1       6        8          0         0          0
  1989   60604002             1       6        8          1         0          0
  1990   60604003             1       6        8          2         0          0
  1991   60604004             1       6        8          3         0          0
  1992   60604005             1       6        8          4         0          0
  1993   60604006             1       6        9          0         0          0
  1994   60604007             1       6        9          1         0          0
  1995   60604008             1       6        9          2         0          0
  1996   60604009             1       6        9          3         0          0
  1997   60604010             1       6        9          4         0          0
  1998   60604011             1       6       10          0         0          0
  1999   60604012             1       6       10          1         0          0
  2000   60604013             1       6       10          2         0          0
  2001   60604014             1       6       10          3         0          0
  2002   60604015             1       6       10          4         0          0
  2003   60604016             1       6       11          0         0          0
  2004   60604017             1       6       11          1         0          0
  2005   60604018             1       6       11          2         0          0
  2006   60605001             1       6       12          0         0          0
  2007   60605002             1       6       12          1         0          0
  2008   60605003             1       6       12          2         0          0
  2009   60605004             1       6       12          3         0          0
  2010   60605005             1       6       12          4         0          0
  2011   60605006             1       6       13          0         0          0
  2012   60605007             1       6       13          1         0          0
  2013   60605008             1       6       13          2         0          0
  2014   60605009             1       6       13          3         0          0
  2015   60605010             1       6       13          4         0          0
  2016   60605011             1       6       14          0         0          0
  2017   60605012             1       6       14          1         0          0
  2018   60605013             1       6       14          2         0          0
  2019   60605014             1       6       14          3         0          0
  2020   60605015             1       6       14          4         0          0
  2021   60605016             1       6       15          0         0          0
  2022   60605017             1       6       15          1         0          0
  2023   60605018             1       6       15          2         0          0
  2024   60606001             1     103        4          0         0          0
  2025   60606002             1     103        4          1         0          0
  2026   60606003             1     103        4          2         0          0
  2027   60606004             1     103        4          3         0          0
  2028   60606005             1     103        4          4         0          0
  2029   60606006             1     103        5          0         0          0
  2030   60606007             1     103        5          1         0          0
  2031   60606008             1     103        5          2         0          0
  2032   60606009             1     103        5          3         0          0
  2033   60606010             1     103        5          4         0          0
  2034   60606011             1     103        6          0         0          0
  2035   60606012             1     103        6          1         0          0
  2036   60606013             1     103        6          2         0          0
  2037   60606014             1     103        6          3         0          0
  2038   60606015             1     103        6          4         0          0
  2039   60606016             1     103        7          0         0          0
  2040   60606017             1     103        7          1         0          0
  2041   60606018             1     103        7          2         0          0
  2042   60701001             1       8        0          0         0          0
  2043   60701002             1       8        0          1         0          0
  2044   60701003             1       8        0          2         0          0
  2045   60701004             1       8        0          3         0          0
  2046   60701005             1       8        0          4         0          0
  2047   60701006             1       8        1          0         0          0
  2048   60701007             1       8        1          1         0          0
  2049   60701008             1       8        1          2         0          0
  2050   60701009             1       8        1          3         0          0
  2051   60701010             1       8        1          4         0          0
  2052   60701011             1       8        2          0         0          0
  2053   60701012             1       8        2          1         0          0
  2054   60701013             1       8        2          2         0          0
  2055   60701014             1       8        2          3         0          0
  2056   60701015             1       8        2          4         0          0
  2057   60701016             1       8        3          0         0          0
  2058   60701017             1       8        3          1         0          0
  2059   60701018             1       8        3          2         0          0
  2060   60702001             1     106        0          0         0          0
  2061   60702002             1     106        0          1         0          0
  2062   60702003             1     106        0          2         0          0
  2063   60702004             1     106        0          3         0          0
  2064   60702005             1     106        0          4         0          0
  2065   60702006             1     106        1          0         0          0
  2066   60702007             1     106        1          1         0          0
  2067   60702008             1     106        1          2         0          0
  2068   60702009             1     106        1          3         0          0
  2069   60702010             1     106        1          4         0          0
  2070   60702011             1     106        2          0         0          0
  2071   60702012             1     106        2          1         0          0
  2072   60702013             1     106        2          2         0          0
  2073   60702014             1     106        2          3         0          0
  2074   60702015             1     106        2          4         0          0
  2075   60702016             1     106        3          0         0          0
  2076   60702017             1     106        3          1         0          0
  2077   60702018             1     106        3          2         0          0
  2078   60703001             1       8        4          0         0          0
  2079   60703002             1       8        4          1         0          0
  2080   60703003             1       8        4          2         0          0
  2081   60703004             1       8        4          3         0          0
  2082   60703005             1       8        4          4         0          0
  2083   60703006             1       8        5          0         0          0
  2084   60703007             1       8        5          1         0          0
  2085   60703008             1       8        5          2         0          0
  2086   60703009             1       8        5          3         0          0
  2087   60703010             1       8        5          4         0          0
  2088   60703011             1       8        6          0         0          0
  2089   60703012             1       8        6          1         0          0
  2090   60703013             1       8        6          2         0          0
  2091   60703014             1       8        6          3         0          0
  2092   60703015             1       8        6          4         0          0
  2093   60703016             1       8        7          0         0          0
  2094   60703017             1       8        7          1         0          0
  2095   60703018             1       8        7          2         0          0
  2096   60704001             1       8        8          0         0          0
  2097   60704002             1       8        8          1         0          0
  2098   60704003             1       8        8          2         0          0
  2099   60704004             1       8        8          3         0          0
  2100   60704005             1       8        8          4         0          0
  2101   60704006             1       8        9          0         0          0
  2102   60704007             1       8        9          1         0          0
  2103   60704008             1       8        9          2         0          0
  2104   60704009             1       8        9          3         0          0
  2105   60704010             1       8        9          4         0          0
  2106   60704011             1       8       10          0         0          0
  2107   60704012             1       8       10          1         0          0
  2108   60704013             1       8       10          2         0          0
  2109   60704014             1       8       10          3         0          0
  2110   60704015             1       8       10          4         0          0
  2111   60704016             1       8       11          0         0          0
  2112   60704017             1       8       11          1         0          0
  2113   60704018             1       8       11          2         0          0
  2114   60705001             1       8       12          0         0          0
  2115   60705002             1       8       12          1         0          0
  2116   60705003             1       8       12          2         0          0
  2117   60705004             1       8       12          3         0          0
  2118   60705005             1       8       12          4         0          0
  2119   60705006             1       8       13          0         0          0
  2120   60705007             1       8       13          1         0          0
  2121   60705008             1       8       13          2         0          0
  2122   60705009             1       8       13          3         0          0
  2123   60705010             1       8       13          4         0          0
  2124   60705011             1       8       14          0         0          0
  2125   60705012             1       8       14          1         0          0
  2126   60705013             1       8       14          2         0          0
  2127   60705014             1       8       14          3         0          0
  2128   60705015             1       8       14          4         0          0
  2129   60705016             1       8       15          0         0          0
  2130   60705017             1       8       15          1         0          0
  2131   60705018             1       8       15          2         0          0
  2132   60706001             1     103       12          0         0          0
  2133   60706002             1     103       12          1         0          0
  2134   60706003             1     103       12          2         0          0
  2135   60706004             1     103       12          3         0          0
  2136   60706005             1     103       12          4         0          0
  2137   60706006             1     103       13          0         0          0
  2138   60706007             1     103       13          1         0          0
  2139   60706008             1     103       13          2         0          0
  2140   60706009             1     103       13          3         0          0
  2141   60706010             1     103       13          4         0          0
  2142   60706011             1     103       14          0         0          0
  2143   60706012             1     103       14          1         0          0
  2144   60706013             1     103       14          2         0          0
  2145   60706014             1     103       14          3         0          0
  2146   60706015             1     103       14          4         0          0
  2147   60706016             1     103       15          0         0          0
  2148   60706017             1     103       15          1         0          0
  2149   60706018             1     103       15          2         0          0
  2150   60801001             1     101        0          0         0          0
  2151   60801002             1     101        0          1         0          0
  2152   60801003             1     101        0          2         0          0
  2153   60801004             1     101        0          3         0          0
  2154   60801005             1     101        0          4         0          0
  2155   60801006             1     101        1          0         0          0
  2156   60801007             1     101        1          1         0          0
  2157   60801008             1     101        1          2         0          0
  2158   60801009             1     101        1          3         0          0
  2159   60801010             1     101        1          4         0          0
  2160   60801011             1     101        2          0         0          0
  2161   60801012             1     101        2          1         0          0
  2162   60801013             1     101        2          2         0          0
  2163   60801014             1     101        2          3         0          0
  2164   60801015             1     101        2          4         0          0
  2165   60801016             1     101        3          0         0          0
  2166   60801017             1     101        3          1         0          0
  2167   60801018             1     101        3          2         0          0
  2168   60802001             1     106        8          0         0          0
  2169   60802002             1     106        8          1         0          0
  2170   60802003             1     106        8          2         0          0
  2171   60802004             1     106        8          3         0          0
  2172   60802005             1     106        8          4         0          0
  2173   60802006             1     106        9          0         0          0
  2174   60802007             1     106        9          1         0          0
  2175   60802008             1     106        9          2         0          0
  2176   60802009             1     106        9          3         0          0
  2177   60802010             1     106        9          4         0          0
  2178   60802011             1     106       10          0         0          0
  2179   60802012             1     106       10          1         0          0
  2180   60802013             1     106       10          2         0          0
  2181   60802014             1     106       10          3         0          0
  2182   60802015             1     106       10          4         0          0
  2183   60802016             1     106       11          0         0          0
  2184   60802017             1     106       11          1         0          0
  2185   60802018             1     106       11          2         0          0
  2186   60803001             1     101        4          0         0          0
  2187   60803002             1     101        4          1         0          0
  2188   60803003             1     101        4          2         0          0
  2189   60803004             1     101        4          3         0          0
  2190   60803005             1     101        4          4         0          0
  2191   60803006             1     101        5          0         0          0
  2192   60803007             1     101        5          1         0          0
  2193   60803008             1     101        5          2         0          0
  2194   60803009             1     101        5          3         0          0
  2195   60803010             1     101        5          4         0          0
  2196   60803011             1     101        6          0         0          0
  2197   60803012             1     101        6          1         0          0
  2198   60803013             1     101        6          2         0          0
  2199   60803014             1     101        6          3         0          0
  2200   60803015             1     101        6          4         0          0
  2201   60803016             1     101        7          0         0          0
  2202   60803017             1     101        7          1         0          0
  2203   60803018             1     101        7          2         0          0
  2204   60804001             1     101        8          0         0          0
  2205   60804002             1     101        8          1         0          0
  2206   60804003             1     101        8          2         0          0
  2207   60804004             1     101        8          3         0          0
  2208   60804005             1     101        8          4         0          0
  2209   60804006             1     101        9          0         0          0
  2210   60804007             1     101        9          1         0          0
  2211   60804008             1     101        9          2         0          0
  2212   60804009             1     101        9          3         0          0
  2213   60804010             1     101        9          4         0          0
  2214   60804011             1     101       10          0         0          0
  2215   60804012             1     101       10          1         0          0
  2216   60804013             1     101       10          2         0          0
  2217   60804014             1     101       10          3         0          0
  2218   60804015             1     101       10          4         0          0
  2219   60804016             1     101       11          0         0          0
  2220   60804017             1     101       11          1         0          0
  2221   60804018             1     101       11          2         0          0
  2222   60805001             1     101       12          0         0          0
  2223   60805002             1     101       12          1         0          0
  2224   60805003             1     101       12          2         0          0
  2225   60805004             1     101       12          3         0          0
  2226   60805005             1     101       12          4         0          0
  2227   60805006             1     101       13          0         0          0
  2228   60805007             1     101       13          1         0          0
  2229   60805008             1     101       13          2         0          0
  2230   60805009             1     101       13          3         0          0
  2231   60805010             1     101       13          4         0          0
  2232   60805011             1     101       14          0         0          0
  2233   60805012             1     101       14          1         0          0
  2234   60805013             1     101       14          2         0          0
  2235   60805014             1     101       14          3         0          0
  2236   60805015             1     101       14          4         0          0
  2237   60805016             1     101       15          0         0          0
  2238   60805017             1     101       15          1         0          0
  2239   60805018             1     101       15          2         0          0
  2240   60806001             1     104        4          0         0          0
  2241   60806002             1     104        4          1         0          0
  2242   60806003             1     104        4          2         0          0
  2243   60806004             1     104        4          3         0          0
  2244   60806005             1     104        4          4         0          0
  2245   60806006             1     104        5          0         0          0
  2246   60806007             1     104        5          1         0          0
  2247   60806008             1     104        5          2         0          0
  2248   60806009             1     104        5          3         0          0
  2249   60806010             1     104        5          4         0          0
  2250   60806011             1     104        6          0         0          0
