 Number_of_detectors, Number of ut parameters
              2257                       5
 Detector,     delta,      len2,      code,    2theta,       ut1,       ut2,       ut3,       ut4,       ut5
 20109003    0.00000    5.52941        300    2.07251    0.00000    0.00000    0.00000  186.94701    0.00000
 20109004    0.00000    5.52923        300    2.02074    0.00000    0.00000    0.00000  186.94701    0.00000
 20109005    0.00000    5.52906        300    1.96896    0.00000    0.00000    0.00000  186.94701    0.00000
 20109006    0.00000    5.52889        300    1.91718    0.00000    0.00000    0.00000  186.94701    0.00000
 20109007    0.00000    5.52873        300    1.86540    0.00000    0.00000    0.00000  186.94701    0.00000
 20109008    0.00000    5.52857        300    1.81361    0.00000    0.00000    0.00000  186.94701    0.00000
 20109009    0.00000    5.52841        300    1.76182    0.00000    0.00000    0.00000  186.94701    0.00000
 20109010    0.00000    5.52826        300    1.71003    0.00000    0.00000    0.00000  186.94701    0.00000
 20109011    0.00000    5.52811        300    1.65824    0.00000    0.00000    0.00000  186.94701    0.00000
 20109012    0.00000    5.52797        300    1.60644    0.00000    0.00000    0.00000  186.94701    0.00000
 20109013    0.00000    5.52783        300    1.55465    0.00000    0.00000    0.00000  186.94701    0.00000
