Number_of_entries  Number_of_user_table_parameters
             3008                                5
Detector     Delta    Len2(m)  Code    2theta  UT1  UT2  UT3  UT4  UT5
406008  0.0  1.083000  1000  76.660201  0  0  0  0  30.000000
406009  0.0  1.083000  1000  76.919305  0  0  0  0  30.000000
406010  0.0  1.083000  1000  77.208554  0  0  0  0  30.000000
406011  0.0  1.083000  1000  77.461080  0  0  0  0  30.000000
406012  0.0  1.047000  1000  77.985347  0  0  0  0  30.000000
406013  0.0  1.047000  1000  78.255613  0  0  0  0  30.000000
406014  0.0  1.047000  1000  78.541093  0  0  0  0  30.000000
406015  0.0  1.047000  1000  78.804701  0  0  0  0  30.000000
406016  0.0  1.047000  1000  79.076660  0  0  0  0  30.000000
406017  0.0  1.047000  1000  79.353424  0  0  0  0  30.000000
406018  0.0  1.047000  1000  79.620347  0  0  0  0  30.000000
406019  0.0  1.047000  1000  79.897092  0  0  0  0  30.000000
406020  0.0  1.047000  1000  80.165655  0  0  0  0  30.000000
406021  0.0  1.047000  1000  80.437497  0  0  0  0  30.000000
406022  0.0  1.047000  1000  80.725001  0  0  0  0  30.000000
406023  0.0  1.005000  1000  81.156858  0  0  0  0  30.000000
406024  0.0  1.005000  1000  81.458149  0  0  0  0  30.000000
406025  0.0  1.005000  1000  81.727429  0  0  0  0  30.000000
406026  0.0  1.005000  1000  82.014956  0  0  0  0  30.000000
406027  0.0  1.005000  1000  82.303154  0  0  0  0  30.000000
406028  0.0  1.005000  1000  82.563612  0  0  0  0  30.000000
406029  0.0  1.005000  1000  82.866303  0  0  0  0  30.000000
406030  0.0  1.005000  1000  83.143320  0  0  0  0  30.000000
406031  0.0  1.005000  1000  83.419066  0  0  0  0  30.000000
406032  0.0  1.005000  1000  83.700519  0  0  0  0  30.000000
406033  0.0  1.005000  1000  84.010471  0  0  0  0  30.000000
406034  0.0  0.962000  1000  84.513219  0  0  0  0  30.000000
406035  0.0  0.962000  1000  84.800752  0  0  0  0  30.000000
406036  0.0  0.962000  1000  85.093826  0  0  0  0  30.000000
406037  0.0  0.962000  1000  85.387665  0  0  0  0  30.000000
406038  0.0  0.962000  1000  85.685926  0  0  0  0  30.000000
406039  0.0  0.962000  1000  85.965286  0  0  0  0  30.000000
406040  0.0  0.962000  1000  86.274760  0  0  0  0  30.000000
406041  0.0  0.962000  1000  86.564878  0  0  0  0  30.000000
406042  0.0  0.962000  1000  86.865987  0  0  0  0  30.000000
406043  0.0  0.962000  1000  87.160019  0  0  0  0  30.000000
406044  0.0  0.962000  1000  87.459744  0  0  0  0  30.000000
406045  0.0  0.921000  1000  87.947476  0  0  0  0  30.000000
406046  0.0  0.921000  1000  88.243409  0  0  0  0  30.000000
406047  0.0  0.921000  1000  88.562609  0  0  0  0  30.000000
406048  0.0  0.921000  1000  88.866021  0  0  0  0  30.000000
406049  0.0  0.921000  1000  89.194760  0  0  0  0  30.000000
406050  0.0  0.921000  1000  89.493920  0  0  0  0  30.000000
406051  0.0  0.921000  1000  89.784307  0  0  0  0  30.000000
406052  0.0  0.921000  1000  90.106404  0  0  0  0  30.000000
406053  0.0  0.921000  1000  90.415755  0  0  0  0  30.000000
406054  0.0  0.921000  1000  90.746230  0  0  0  0  30.000000
406055  0.0  0.921000  1000  91.049018  0  0  0  0  30.000000
406056  0.0  0.877000  1000  91.518764  0  0  0  0  30.000000
406057  0.0  0.877000  1000  91.829401  0  0  0  0  30.000000
406058  0.0  0.877000  1000  92.160653  0  0  0  0  30.000000
406059  0.0  0.877000  1000  92.455524  0  0  0  0  30.000000
406060  0.0  0.877000  1000  92.796762  0  0  0  0  30.000000
406061  0.0  0.877000  1000  93.123137  0  0  0  0  30.000000
406062  0.0  0.877000  1000  93.443675  0  0  0  0  30.000000
406063  0.0  0.877000  1000  93.785581  0  0  0  0  30.000000
406064  0.0  0.877000  1000  94.086562  0  0  0  0  30.000000
406065  0.0  0.877000  1000  94.434408  0  0  0  0  30.000000
406066  0.0  0.877000  1000  94.754052  0  0  0  0  30.000000
406067  0.0  0.833000  1000  95.396013  0  0  0  0  30.000000
406068  0.0  0.833000  1000  95.747935  0  0  0  0  30.000000
406069  0.0  0.833000  1000  96.111209  0  0  0  0  30.000000
406070  0.0  0.833000  1000  96.442375  0  0  0  0  30.000000
406071  0.0  0.833000  1000  96.770284  0  0  0  0  30.000000
406072  0.0  0.833000  1000  97.153654  0  0  0  0  30.000000
406073  0.0  0.833000  1000  97.467595  0  0  0  0  30.000000
406074  0.0  0.833000  1000  97.840406  0  0  0  0  30.000000
406075  0.0  0.833000  1000  98.127955  0  0  0  0  30.000000
406076  0.0  0.833000  1000  98.490395  0  0  0  0  30.000000
406077  0.0  0.833000  1000  98.855669  0  0  0  0  30.000000
406078  0.0  0.791000  1000  99.364547  0  0  0  0  30.000000
406079  0.0  0.791000  1000  99.725437  0  0  0  0  30.000000
406080  0.0  0.791000  1000  100.089492  0  0  0  0  30.000000
406081  0.0  0.791000  1000  100.430804  0  0  0  0  30.000000
406082  0.0  0.791000  1000  100.828212  0  0  0  0  30.000000
406083  0.0  0.791000  1000  101.172680  0  0  0  0  30.000000
406084  0.0  0.791000  1000  101.523343  0  0  0  0  30.000000
406085  0.0  0.791000  1000  101.894490  0  0  0  0  30.000000
406086  0.0  0.791000  1000  102.243269  0  0  0  0  30.000000
406087  0.0  0.791000  1000  102.586415  0  0  0  0  30.000000
406088  0.0  0.791000  1000  102.971895  0  0  0  0  30.000000
406089  0.0  0.750000  1000  103.779211  0  0  0  0  30.000000
406090  0.0  0.750000  1000  104.186426  0  0  0  0  30.000000
406091  0.0  0.750000  1000  104.539756  0  0  0  0  30.000000
406092  0.0  0.750000  1000  104.942919  0  0  0  0  30.000000
406093  0.0  0.750000  1000  105.321946  0  0  0  0  30.000000
406094  0.0  0.750000  1000  105.704415  0  0  0  0  30.000000
406095  0.0  0.750000  1000  106.070178  0  0  0  0  30.000000
406096  0.0  0.750000  1000  106.449938  0  0  0  0  30.000000
406097  0.0  0.750000  1000  106.845819  0  0  0  0  30.000000
406098  0.0  0.750000  1000  107.234611  0  0  0  0  30.000000
406099  0.0  0.750000  1000  107.628840  0  0  0  0  30.000000
406100  0.0  0.710000  1000  108.191955  0  0  0  0  30.000000
406101  0.0  0.710000  1000  108.599436  0  0  0  0  30.000000
406102  0.0  0.710000  1000  108.996730  0  0  0  0  30.000000
406103  0.0  0.710000  1000  109.394944  0  0  0  0  30.000000
406104  0.0  0.710000  1000  109.830071  0  0  0  0  30.000000
406105  0.0  0.710000  1000  110.191065  0  0  0  0  30.000000
406106  0.0  0.710000  1000  110.591522  0  0  0  0  30.000000
406107  0.0  0.710000  1000  111.041880  0  0  0  0  30.000000
406108  0.0  0.710000  1000  111.397700  0  0  0  0  30.000000
406109  0.0  0.710000  1000  111.818853  0  0  0  0  30.000000
406110  0.0  0.710000  1000  112.242741  0  0  0  0  30.000000
  501200       0.0     1.5402  1000   134.663    0    0    0    0    0
501001  0.0  1.540000  1000  133.641948  0  0  0  0  90.000000
501002  0.0  1.540000  1000  133.773089  0  0  0  0  90.000000
501003  0.0  1.540000  1000  134.026910  0  0  0  0  90.000000
501004  0.0  1.540000  1000  134.183609  0  0  0  0  90.000000
501005  0.0  1.540000  1000  134.337378  0  0  0  0  90.000000
501006  0.0  1.540000  1000  134.627161  0  0  0  0  90.000000
501007  0.0  1.540000  1000  134.723598  0  0  0  0  90.000000
501008  0.0  1.540000  1000  134.947846  0  0  0  0  90.000000
501009  0.0  1.540000  1000  135.055167  0  0  0  0  90.000000
501010  0.0  1.540000  1000  135.264486  0  0  0  0  90.000000
501011  0.0  1.480000  1000  135.719310  0  0  0  0  90.000000
501012  0.0  1.480000  1000  135.831250  0  0  0  0  90.000000
501013  0.0  1.480000  1000  136.035209  0  0  0  0  90.000000
501014  0.0  1.480000  1000  136.122225  0  0  0  0  90.000000
501015  0.0  1.480000  1000  136.496496  0  0  0  0  90.000000
501016  0.0  1.480000  1000  136.582820  0  0  0  0  90.000000
501017  0.0  1.480000  1000  136.846049  0  0  0  0  90.000000
501018  0.0  1.480000  1000  137.042561  0  0  0  0  90.000000
501019  0.0  1.480000  1000  137.157858  0  0  0  0  90.000000
501020  0.0  1.480000  1000  137.345424  0  0  0  0  90.000000
501021  0.0  1.422000  1000  137.702611  0  0  0  0  90.000000
501022  0.0  1.422000  1000  138.061848  0  0  0  0  90.000000
501023  0.0  1.422000  1000  138.232425  0  0  0  0  90.000000
501024  0.0  1.422000  1000  138.333129  0  0  0  0  90.000000
501025  0.0  1.422000  1000  138.565192  0  0  0  0  90.000000
501026  0.0  1.422000  1000  138.822735  0  0  0  0  90.000000
501027  0.0  1.422000  1000  138.908231  0  0  0  0  90.000000
501028  0.0  1.422000  1000  139.199670  0  0  0  0  90.000000
501029  0.0  1.422000  1000  139.251052  0  0  0  0  90.000000
501030  0.0  1.422000  1000  139.538016  0  0  0  0  90.000000
501031  0.0  1.362000  1000  139.966249  0  0  0  0  90.000000
501032  0.0  1.362000  1000  140.245907  0  0  0  0  90.000000
501033  0.0  1.362000  1000  140.505557  0  0  0  0  90.000000
501034  0.0  1.362000  1000  140.482237  0  0  0  0  90.000000
501035  0.0  1.362000  1000  140.795813  0  0  0  0  90.000000
501036  0.0  1.362000  1000  141.000679  0  0  0  0  90.000000
501037  0.0  1.362000  1000  141.288753  0  0  0  0  90.000000
501038  0.0  1.362000  1000  141.471031  0  0  0  0  90.000000
501039  0.0  1.362000  1000  141.629147  0  0  0  0  90.000000
501040  0.0  1.362000  1000  142.232800  0  0  0  0  90.000000
  502200       0.0     1.5402  1000   134.663    0    0    0    0    0
502001  0.0  1.540000  1000  133.710377  0  0  0  0  135.000000
502002  0.0  1.540000  1000  133.851797  0  0  0  0  135.000000
502003  0.0  1.540000  1000  134.010173  0  0  0  0  135.000000
502004  0.0  1.540000  1000  134.255162  0  0  0  0  135.000000
502005  0.0  1.540000  1000  134.428758  0  0  0  0  135.000000
502006  0.0  1.540000  1000  134.552282  0  0  0  0  135.000000
502007  0.0  1.540000  1000  134.755119  0  0  0  0  135.000000
502008  0.0  1.540000  1000  134.924097  0  0  0  0  135.000000
502009  0.0  1.540000  1000  135.114269  0  0  0  0  135.000000
502010  0.0  1.540000  1000  135.340410  0  0  0  0  135.000000
502011  0.0  1.480000  1000  135.743144  0  0  0  0  135.000000
502012  0.0  1.480000  1000  135.878606  0  0  0  0  135.000000
502013  0.0  1.480000  1000  136.099692  0  0  0  0  135.000000
502014  0.0  1.480000  1000  136.223322  0  0  0  0  135.000000
502015  0.0  1.480000  1000  136.506887  0  0  0  0  135.000000
502016  0.0  1.480000  1000  136.638720  0  0  0  0  135.000000
502017  0.0  1.480000  1000  136.874356  0  0  0  0  135.000000
502018  0.0  1.480000  1000  137.109140  0  0  0  0  135.000000
502019  0.0  1.480000  1000  137.186241  0  0  0  0  135.000000
502020  0.0  1.480000  1000  137.469565  0  0  0  0  135.000000
502021  0.0  1.422000  1000  137.782250  0  0  0  0  135.000000
502022  0.0  1.422000  1000  138.015423  0  0  0  0  135.000000
502023  0.0  1.422000  1000  138.266921  0  0  0  0  135.000000
502024  0.0  1.422000  1000  138.453458  0  0  0  0  135.000000
502025  0.0  1.422000  1000  138.673372  0  0  0  0  135.000000
502026  0.0  1.422000  1000  138.813495  0  0  0  0  135.000000
502027  0.0  1.422000  1000  139.040157  0  0  0  0  135.000000
502028  0.0  1.422000  1000  139.154320  0  0  0  0  135.000000
502029  0.0  1.422000  1000  139.373002  0  0  0  0  135.000000
502030  0.0  1.422000  1000  139.509776  0  0  0  0  135.000000
502031  0.0  1.362000  1000  140.035675  0  0  0  0  135.000000
502032  0.0  1.362000  1000  140.315153  0  0  0  0  135.000000
502033  0.0  1.362000  1000  140.564980  0  0  0  0  135.000000
502034  0.0  1.362000  1000  140.525414  0  0  0  0  135.000000
502035  0.0  1.362000  1000  140.880273  0  0  0  0  135.000000
502036  0.0  1.362000  1000  140.958824  0  0  0  0  135.000000
502037  0.0  1.362000  1000  141.145736  0  0  0  0  135.000000
502038  0.0  1.362000  1000  142.041887  0  0  0  0  135.000000
502039  0.0  1.362000  1000  137.059431  0  0  0  0  135.000000
502040  0.0  1.362000  1000  145.963218  0  0  0  0  135.000000
  503200       0.0     1.5402  1000   134.663    0    0    0    0    0
503001  0.0  1.540000  1000  133.632084  0  0  0  0  180.000000
503002  0.0  1.540000  1000  133.870670  0  0  0  0  180.000000
503003  0.0  1.540000  1000  134.051519  0  0  0  0  180.000000
503004  0.0  1.540000  1000  134.162328  0  0  0  0  180.000000
503005  0.0  1.540000  1000  134.349175  0  0  0  0  180.000000
503006  0.0  1.540000  1000  134.592895  0  0  0  0  180.000000
503007  0.0  1.540000  1000  134.656652  0  0  0  0  180.000000
503008  0.0  1.540000  1000  134.957593  0  0  0  0  180.000000
503009  0.0  1.540000  1000  135.087605  0  0  0  0  180.000000
503010  0.0  1.540000  1000  135.274890  0  0  0  0  180.000000
503011  0.0  1.480000  1000  135.783635  0  0  0  0  180.000000
503012  0.0  1.480000  1000  135.971166  0  0  0  0  180.000000
503013  0.0  1.480000  1000  136.124379  0  0  0  0  180.000000
503014  0.0  1.480000  1000  136.388837  0  0  0  0  180.000000
503015  0.0  1.480000  1000  136.385281  0  0  0  0  180.000000
503016  0.0  1.480000  1000  136.800790  0  0  0  0  180.000000
503017  0.0  1.480000  1000  136.937092  0  0  0  0  180.000000
503018  0.0  1.480000  1000  137.157616  0  0  0  0  180.000000
503019  0.0  1.480000  1000  137.331899  0  0  0  0  180.000000
503020  0.0  1.480000  1000  137.423201  0  0  0  0  180.000000
503021  0.0  1.422000  1000  138.024258  0  0  0  0  180.000000
503022  0.0  1.422000  1000  138.214284  0  0  0  0  180.000000
503023  0.0  1.422000  1000  138.319780  0  0  0  0  180.000000
503024  0.0  1.422000  1000  138.335919  0  0  0  0  180.000000
503025  0.0  1.422000  1000  138.723316  0  0  0  0  180.000000
503026  0.0  1.422000  1000  138.884807  0  0  0  0  180.000000
503027  0.0  1.422000  1000  139.054225  0  0  0  0  180.000000
503028  0.0  1.422000  1000  139.274549  0  0  0  0  180.000000
503029  0.0  1.422000  1000  139.473736  0  0  0  0  180.000000
503030  0.0  1.422000  1000  139.628751  0  0  0  0  180.000000
503031  0.0  1.362000  1000  140.125615  0  0  0  0  180.000000
503032  0.0  1.362000  1000  140.365646  0  0  0  0  180.000000
503033  0.0  1.362000  1000  140.587683  0  0  0  0  180.000000
503034  0.0  1.362000  1000  140.768785  0  0  0  0  180.000000
503035  0.0  1.362000  1000  140.882362  0  0  0  0  180.000000
503036  0.0  1.362000  1000  141.046656  0  0  0  0  180.000000
503037  0.0  1.362000  1000  141.375443  0  0  0  0  180.000000
503038  0.0  1.362000  1000  141.614329  0  0  0  0  180.000000
503039  0.0  1.362000  1000  141.670389  0  0  0  0  180.000000
503040  0.0  1.362000  1000  141.925520  0  0  0  0  180.000000
  504200       0.0     1.5402  1000   134.663    0    0    0    0    0
504001  0.0  1.540000  1000  133.788359  0  0  0  0  -135.000000
504002  0.0  1.540000  1000  133.948733  0  0  0  0  -135.000000
504003  0.0  1.540000  1000  134.234027  0  0  0  0  -135.000000
504004  0.0  1.540000  1000  134.395791  0  0  0  0  -135.000000
504005  0.0  1.540000  1000  134.473420  0  0  0  0  -135.000000
504006  0.0  1.540000  1000  134.760529  0  0  0  0  -135.000000
504007  0.0  1.540000  1000  134.917877  0  0  0  0  -135.000000
504008  0.0  1.540000  1000  135.120762  0  0  0  0  -135.000000
504009  0.0  1.540000  1000  135.280812  0  0  0  0  -135.000000
504010  0.0  1.540000  1000  135.436146  0  0  0  0  -135.000000
504011  0.0  1.480000  1000  135.939376  0  0  0  0  -135.000000
504012  0.0  1.480000  1000  136.098316  0  0  0  0  -135.000000
504013  0.0  1.480000  1000  136.171193  0  0  0  0  -135.000000
504014  0.0  1.480000  1000  136.314769  0  0  0  0  -135.000000
504015  0.0  1.480000  1000  136.601207  0  0  0  0  -135.000000
504016  0.0  1.480000  1000  136.826999  0  0  0  0  -135.000000
504017  0.0  1.480000  1000  136.975501  0  0  0  0  -135.000000
504018  0.0  1.480000  1000  137.179810  0  0  0  0  -135.000000
504019  0.0  1.480000  1000  137.342370  0  0  0  0  -135.000000
504020  0.0  1.480000  1000  137.481628  0  0  0  0  -135.000000
504021  0.0  1.422000  1000  138.028160  0  0  0  0  -135.000000
504022  0.0  1.422000  1000  138.225271  0  0  0  0  -135.000000
504023  0.0  1.422000  1000  138.299382  0  0  0  0  -135.000000
504024  0.0  1.422000  1000  138.470562  0  0  0  0  -135.000000
504025  0.0  1.422000  1000  138.668376  0  0  0  0  -135.000000
504026  0.0  1.422000  1000  138.839702  0  0  0  0  -135.000000
504027  0.0  1.422000  1000  139.093832  0  0  0  0  -135.000000
504028  0.0  1.422000  1000  139.299362  0  0  0  0  -135.000000
504029  0.0  1.422000  1000  139.448006  0  0  0  0  -135.000000
504030  0.0  1.422000  1000  139.705907  0  0  0  0  -135.000000
504031  0.0  1.362000  1000  140.115476  0  0  0  0  -135.000000
504032  0.0  1.362000  1000  140.345648  0  0  0  0  -135.000000
504033  0.0  1.362000  1000  140.634381  0  0  0  0  -135.000000
504034  0.0  1.362000  1000  140.621000  0  0  0  0  -135.000000
504035  0.0  1.362000  1000  140.834244  0  0  0  0  -135.000000
504036  0.0  1.362000  1000  141.026353  0  0  0  0  -135.000000
504037  0.0  1.362000  1000  141.283422  0  0  0  0  -135.000000
504038  0.0  1.362000  1000  141.594151  0  0  0  0  -135.000000
504039  0.0  1.362000  1000  142.281008  0  0  0  0  -135.000000
504040  0.0  1.362000  1000  142.044635  0  0  0  0  -135.000000
  505200       0.0     1.5402  1000   134.663    0    0    0    0    0
505001  0.0  1.540000  1000  133.822161  0  0  0  0  -90.000000
505002  0.0  1.540000  1000  134.042214  0  0  0  0  -90.000000
505003  0.0  1.540000  1000  134.230643  0  0  0  0  -90.000000
505004  0.0  1.540000  1000  134.353748  0  0  0  0  -90.000000
505005  0.0  1.540000  1000  134.501301  0  0  0  0  -90.000000
505006  0.0  1.540000  1000  134.699106  0  0  0  0  -90.000000
505007  0.0  1.540000  1000  134.875846  0  0  0  0  -90.000000
505008  0.0  1.540000  1000  135.123888  0  0  0  0  -90.000000
505009  0.0  1.540000  1000  135.260017  0  0  0  0  -90.000000
505010  0.0  1.540000  1000  135.349280  0  0  0  0  -90.000000
505011  0.0  1.480000  1000  136.136802  0  0  0  0  -90.000000
505012  0.0  1.480000  1000  135.981676  0  0  0  0  -90.000000
505013  0.0  1.480000  1000  136.215882  0  0  0  0  -90.000000
505014  0.0  1.480000  1000  136.506008  0  0  0  0  -90.000000
505015  0.0  1.480000  1000  136.670145  0  0  0  0  -90.000000
505016  0.0  1.480000  1000  136.871816  0  0  0  0  -90.000000
505017  0.0  1.480000  1000  137.063284  0  0  0  0  -90.000000
505018  0.0  1.480000  1000  137.267272  0  0  0  0  -90.000000
505019  0.0  1.480000  1000  137.465433  0  0  0  0  -90.000000
505020  0.0  1.480000  1000  137.588503  0  0  0  0  -90.000000
505021  0.0  1.422000  1000  137.960904  0  0  0  0  -90.000000
505022  0.0  1.422000  1000  138.242014  0  0  0  0  -90.000000
505023  0.0  1.422000  1000  138.292726  0  0  0  0  -90.000000
505024  0.0  1.422000  1000  138.413772  0  0  0  0  -90.000000
505025  0.0  1.422000  1000  138.760763  0  0  0  0  -90.000000
505026  0.0  1.422000  1000  138.991081  0  0  0  0  -90.000000
505027  0.0  1.422000  1000  139.082196  0  0  0  0  -90.000000
505028  0.0  1.422000  1000  139.301733  0  0  0  0  -90.000000
505029  0.0  1.422000  1000  139.491158  0  0  0  0  -90.000000
505030  0.0  1.422000  1000  139.682844  0  0  0  0  -90.000000
505031  0.0  1.362000  1000  140.205761  0  0  0  0  -90.000000
505032  0.0  1.362000  1000  140.296040  0  0  0  0  -90.000000
505033  0.0  1.362000  1000  140.538440  0  0  0  0  -90.000000
505034  0.0  1.362000  1000  140.678775  0  0  0  0  -90.000000
505035  0.0  1.362000  1000  140.824584  0  0  0  0  -90.000000
505036  0.0  1.362000  1000  141.248368  0  0  0  0  -90.000000
505037  0.0  1.362000  1000  141.400063  0  0  0  0  -90.000000
505038  0.0  1.362000  1000  141.700728  0  0  0  0  -90.000000
505039  0.0  1.362000  1000  141.911343  0  0  0  0  -90.000000
505040  0.0  1.362000  1000  143.050000  0  0  0  0  -90.000000
  506200       0.0     1.5402  1000   134.663    0    0    0    0    0
506001  0.0  1.540000  1000  133.693712  0  0  0  0  -45.000000
506002  0.0  1.540000  1000  133.834890  0  0  0  0  -45.000000
506003  0.0  1.540000  1000  133.939464  0  0  0  0  -45.000000
506004  0.0  1.540000  1000  134.131671  0  0  0  0  -45.000000
506005  0.0  1.540000  1000  134.275425  0  0  0  0  -45.000000
506006  0.0  1.540000  1000  134.472147  0  0  0  0  -45.000000
506007  0.0  1.540000  1000  134.737589  0  0  0  0  -45.000000
506008  0.0  1.540000  1000  134.797914  0  0  0  0  -45.000000
506009  0.0  1.540000  1000  135.086887  0  0  0  0  -45.000000
506010  0.0  1.540000  1000  135.192351  0  0  0  0  -45.000000
506011  0.0  1.480000  1000  135.672138  0  0  0  0  -45.000000
506012  0.0  1.480000  1000  135.904591  0  0  0  0  -45.000000
506013  0.0  1.480000  1000  136.110772  0  0  0  0  -45.000000
506014  0.0  1.480000  1000  136.296113  0  0  0  0  -45.000000
506015  0.0  1.480000  1000  136.445159  0  0  0  0  -45.000000
506016  0.0  1.480000  1000  136.636940  0  0  0  0  -45.000000
506017  0.0  1.480000  1000  136.872536  0  0  0  0  -45.000000
506018  0.0  1.480000  1000  137.069532  0  0  0  0  -45.000000
506019  0.0  1.480000  1000  137.251128  0  0  0  0  -45.000000
506020  0.0  1.480000  1000  137.368911  0  0  0  0  -45.000000
506021  0.0  1.422000  1000  137.754787  0  0  0  0  -45.000000
506022  0.0  1.422000  1000  138.015274  0  0  0  0  -45.000000
506023  0.0  1.422000  1000  138.181404  0  0  0  0  -45.000000
506024  0.0  1.422000  1000  138.304582  0  0  0  0  -45.000000
506025  0.0  1.422000  1000  138.592945  0  0  0  0  -45.000000
506026  0.0  1.422000  1000  138.739909  0  0  0  0  -45.000000
506027  0.0  1.422000  1000  138.888318  0  0  0  0  -45.000000
506028  0.0  1.422000  1000  139.244313  0  0  0  0  -45.000000
506029  0.0  1.422000  1000  139.477634  0  0  0  0  -45.000000
506030  0.0  1.422000  1000  139.548023  0  0  0  0  -45.000000
506031  0.0  1.362000  1000  139.924501  0  0  0  0  -45.000000
506032  0.0  1.362000  1000  140.167605  0  0  0  0  -45.000000
506033  0.0  1.362000  1000  140.458629  0  0  0  0  -45.000000
506034  0.0  1.362000  1000  140.602626  0  0  0  0  -45.000000
506035  0.0  1.362000  1000  140.621106  0  0  0  0  -45.000000
506036  0.0  1.362000  1000  141.029516  0  0  0  0  -45.000000
506037  0.0  1.362000  1000  141.097902  0  0  0  0  -45.000000
506038  0.0  1.362000  1000  141.225253  0  0  0  0  -45.000000
506039  0.0  1.362000  1000  142.024629  0  0  0  0  -45.000000
506040  0.0  1.362000  1000  142.352435  0  0  0  0  -45.000000
  507200       0.0     1.5402  1000   134.663    0    0    0    0    0
507001  0.0  1.540000  1000  134.836595  0  0  0  0  0.000000
507002  0.0  1.540000  1000  134.850000  0  0  0  0  0.000000
507003  0.0  1.540000  1000  96.158310  0  0  0  0  0.000000
507004  0.0  1.540000  1000  128.333124  0  0  0  0  0.000000
507005  0.0  1.540000  1000  134.672687  0  0  0  0  0.000000
507006  0.0  1.540000  1000  134.585363  0  0  0  0  0.000000
507007  0.0  1.540000  1000  134.774165  0  0  0  0  0.000000
507008  0.0  1.540000  1000  134.865082  0  0  0  0  0.000000
507009  0.0  1.540000  1000  135.105591  0  0  0  0  0.000000
507010  0.0  1.540000  1000  135.270284  0  0  0  0  0.000000
507011  0.0  1.480000  1000  135.706795  0  0  0  0  0.000000
507012  0.0  1.480000  1000  135.857623  0  0  0  0  0.000000
507013  0.0  1.480000  1000  136.144516  0  0  0  0  0.000000
507014  0.0  1.480000  1000  136.137982  0  0  0  0  0.000000
507015  0.0  1.480000  1000  136.419676  0  0  0  0  0.000000
507016  0.0  1.480000  1000  136.644924  0  0  0  0  0.000000
507017  0.0  1.480000  1000  136.820014  0  0  0  0  0.000000
507018  0.0  1.480000  1000  137.110710  0  0  0  0  0.000000
507019  0.0  1.480000  1000  137.135547  0  0  0  0  0.000000
507020  0.0  1.480000  1000  137.495634  0  0  0  0  0.000000
507021  0.0  1.422000  1000  137.750266  0  0  0  0  0.000000
507022  0.0  1.422000  1000  138.022655  0  0  0  0  0.000000
507023  0.0  1.422000  1000  138.234221  0  0  0  0  0.000000
507024  0.0  1.422000  1000  138.360108  0  0  0  0  0.000000
507025  0.0  1.422000  1000  138.577450  0  0  0  0  0.000000
507026  0.0  1.422000  1000  138.778352  0  0  0  0  0.000000
507027  0.0  1.422000  1000  139.024994  0  0  0  0  0.000000
507028  0.0  1.422000  1000  139.161955  0  0  0  0  0.000000
507029  0.0  1.422000  1000  139.254003  0  0  0  0  0.000000
507030  0.0  1.422000  1000  139.540618  0  0  0  0  0.000000
507031  0.0  1.362000  1000  140.050784  0  0  0  0  0.000000
507032  0.0  1.362000  1000  140.170063  0  0  0  0  0.000000
507033  0.0  1.362000  1000  140.381453  0  0  0  0  0.000000
507034  0.0  1.362000  1000  140.521946  0  0  0  0  0.000000
507035  0.0  1.362000  1000  140.876544  0  0  0  0  0.000000
507036  0.0  1.362000  1000  141.164784  0  0  0  0  0.000000
507037  0.0  1.362000  1000  141.055883  0  0  0  0  0.000000
507038  0.0  1.362000  1000  141.536739  0  0  0  0  0.000000
507039  0.0  1.362000  1000  141.753360  0  0  0  0  0.000000
507040  0.0  1.362000  1000  141.970998  0  0  0  0  0.000000
  508200       0.0     1.5402  1000   134.663    0    0    0    0    0
508001  0.0  1.540000  1000  133.741940  0  0  0  0  45.000000
508002  0.0  1.540000  1000  133.900071  0  0  0  0  45.000000
508003  0.0  1.540000  1000  134.275958  0  0  0  0  45.000000
508004  0.0  1.540000  1000  134.356869  0  0  0  0  45.000000
508005  0.0  1.540000  1000  134.516803  0  0  0  0  45.000000
508006  0.0  1.540000  1000  134.628554  0  0  0  0  45.000000
508007  0.0  1.540000  1000  134.888741  0  0  0  0  45.000000
508008  0.0  1.540000  1000  135.126351  0  0  0  0  45.000000
508009  0.0  1.540000  1000  135.159519  0  0  0  0  45.000000
508010  0.0  1.540000  1000  135.360682  0  0  0  0  45.000000
508011  0.0  1.480000  1000  135.833942  0  0  0  0  45.000000
508012  0.0  1.480000  1000  135.990295  0  0  0  0  45.000000
508013  0.0  1.480000  1000  136.234876  0  0  0  0  45.000000
508014  0.0  1.480000  1000  136.306052  0  0  0  0  45.000000
508015  0.0  1.480000  1000  136.483991  0  0  0  0  45.000000
508016  0.0  1.480000  1000  136.661244  0  0  0  0  45.000000
508017  0.0  1.480000  1000  136.889907  0  0  0  0  45.000000
508018  0.0  1.480000  1000  137.073046  0  0  0  0  45.000000
508019  0.0  1.480000  1000  137.251449  0  0  0  0  45.000000
508020  0.0  1.480000  1000  137.546154  0  0  0  0  45.000000
508021  0.0  1.422000  1000  138.000051  0  0  0  0  45.000000
508022  0.0  1.422000  1000  138.032746  0  0  0  0  45.000000
508023  0.0  1.422000  1000  138.213575  0  0  0  0  45.000000
508024  0.0  1.422000  1000  138.601058  0  0  0  0  45.000000
508025  0.0  1.422000  1000  138.565222  0  0  0  0  45.000000
508026  0.0  1.422000  1000  138.765664  0  0  0  0  45.000000
508027  0.0  1.422000  1000  139.051289  0  0  0  0  45.000000
508028  0.0  1.422000  1000  139.222091  0  0  0  0  45.000000
