Number_of_entries  Number_of_user_table_parameters
             3008                                5
Detector     Delta       Len2  Code    2theta  UT1  UT2  UT3  UT4  UT5
405094  0.0  0.750000  100  105.576509  0  0  0  0  0.000000
405095  0.0  0.750000  100  105.962570  0  0  0  0  0.000000
405096  0.0  0.750000  100  106.342557  0  0  0  0  0.000000
405097  0.0  0.750000  100  106.724033  0  0  0  0  0.000000
405098  0.0  0.750000  100  107.102280  0  0  0  0  0.000000
405099  0.0  0.750000  100  107.483389  0  0  0  0  0.000000
405100  0.0  0.710000  100  108.081190  0  0  0  0  0.000000
405101  0.0  0.710000  100  108.466102  0  0  0  0  0.000000
405102  0.0  0.710000  100  108.859881  0  0  0  0  0.000000
405103  0.0  0.710000  100  109.301655  0  0  0  0  0.000000
405104  0.0  0.710000  100  109.718896  0  0  0  0  0.000000
405105  0.0  0.710000  100  110.069970  0  0  0  0  0.000000
405106  0.0  0.710000  100  110.476680  0  0  0  0  0.000000
405107  0.0  0.710000  100  110.906206  0  0  0  0  0.000000
405108  0.0  0.710000  100  111.318908  0  0  0  0  0.000000
405109  0.0  0.710000  100  111.708352  0  0  0  0  0.000000
405110  0.0  0.710000  100  112.135260  0  0  0  0  0.000000
  406200       0.0       0.25   100      90.0    0    0    0    0    0
406001  0.0  1.083000  100  74.817862  0  0  0  0  30.000000
406002  0.0  1.083000  100  75.060716  0  0  0  0  30.000000
406003  0.0  1.083000  100  75.341388  0  0  0  0  30.000000
406004  0.0  1.083000  100  75.608702  0  0  0  0  30.000000
406005  0.0  1.083000  100  75.873639  0  0  0  0  30.000000
406006  0.0  1.083000  100  76.131938  0  0  0  0  30.000000
406007  0.0  1.083000  100  76.396741  0  0  0  0  30.000000
406008  0.0  1.083000  100  76.659055  0  0  0  0  30.000000
406009  0.0  1.083000  100  76.906616  0  0  0  0  30.000000
406010  0.0  1.083000  100  77.166290  0  0  0  0  30.000000
406011  0.0  1.083000  100  77.460852  0  0  0  0  30.000000
406012  0.0  1.047000  100  77.987149  0  0  0  0  30.000000
406013  0.0  1.047000  100  78.251620  0  0  0  0  30.000000
406014  0.0  1.047000  100  78.515383  0  0  0  0  30.000000
406015  0.0  1.047000  100  78.789079  0  0  0  0  30.000000
406016  0.0  1.047000  100  79.058702  0  0  0  0  30.000000
406017  0.0  1.047000  100  79.321615  0  0  0  0  30.000000
406018  0.0  1.047000  100  79.619709  0  0  0  0  30.000000
406019  0.0  1.047000  100  79.881403  0  0  0  0  30.000000
406020  0.0  1.047000  100  80.132080  0  0  0  0  30.000000
406021  0.0  1.047000  100  80.420972  0  0  0  0  30.000000
406022  0.0  1.047000  100  80.718809  0  0  0  0  30.000000
406023  0.0  1.005000  100  81.169183  0  0  0  0  30.000000
406024  0.0  1.005000  100  81.449680  0  0  0  0  30.000000
406025  0.0  1.005000  100  81.716670  0  0  0  0  30.000000
406026  0.0  1.005000  100  82.001573  0  0  0  0  30.000000
406027  0.0  1.005000  100  82.271460  0  0  0  0  30.000000
406028  0.0  1.005000  100  82.557262  0  0  0  0  30.000000
406029  0.0  1.005000  100  82.860251  0  0  0  0  30.000000
406030  0.0  1.005000  100  83.150932  0  0  0  0  30.000000
406031  0.0  1.005000  100  83.412619  0  0  0  0  30.000000
406032  0.0  1.005000  100  83.708512  0  0  0  0  30.000000
406033  0.0  1.005000  100  83.968895  0  0  0  0  30.000000
406034  0.0  0.962000  100  84.485848  0  0  0  0  30.000000
406035  0.0  0.962000  100  84.787778  0  0  0  0  30.000000
406036  0.0  0.962000  100  85.065949  0  0  0  0  30.000000
406037  0.0  0.962000  100  85.378968  0  0  0  0  30.000000
406038  0.0  0.962000  100  85.679892  0  0  0  0  30.000000
406039  0.0  0.962000  100  85.957692  0  0  0  0  30.000000
406040  0.0  0.962000  100  86.257844  0  0  0  0  30.000000
406041  0.0  0.962000  100  86.562019  0  0  0  0  30.000000
406042  0.0  0.962000  100  86.857937  0  0  0  0  30.000000
406043  0.0  0.962000  100  87.149810  0  0  0  0  30.000000
406044  0.0  0.962000  100  87.471921  0  0  0  0  30.000000
406045  0.0  0.921000  100  87.962315  0  0  0  0  30.000000
406046  0.0  0.921000  100  88.239649  0  0  0  0  30.000000
406047  0.0  0.921000  100  88.551219  0  0  0  0  30.000000
406048  0.0  0.921000  100  88.853732  0  0  0  0  30.000000
406049  0.0  0.921000  100  89.162374  0  0  0  0  30.000000
406050  0.0  0.921000  100  89.488413  0  0  0  0  30.000000
406051  0.0  0.921000  100  89.780762  0  0  0  0  30.000000
406052  0.0  0.921000  100  90.106678  0  0  0  0  30.000000
406053  0.0  0.921000  100  90.447508  0  0  0  0  30.000000
406054  0.0  0.921000  100  90.729206  0  0  0  0  30.000000
406055  0.0  0.921000  100  91.049762  0  0  0  0  30.000000
406056  0.0  0.877000  100  91.491906  0  0  0  0  30.000000
406057  0.0  0.877000  100  91.781000  0  0  0  0  30.000000
406058  0.0  0.877000  100  92.126001  0  0  0  0  30.000000
406059  0.0  0.877000  100  92.481861  0  0  0  0  30.000000
406060  0.0  0.877000  100  92.771035  0  0  0  0  30.000000
406061  0.0  0.877000  100  93.093243  0  0  0  0  30.000000
406062  0.0  0.877000  100  93.418709  0  0  0  0  30.000000
406063  0.0  0.877000  100  93.723310  0  0  0  0  30.000000
406064  0.0  0.877000  100  94.069247  0  0  0  0  30.000000
406065  0.0  0.877000  100  94.405098  0  0  0  0  30.000000
406066  0.0  0.877000  100  94.739925  0  0  0  0  30.000000
406067  0.0  0.833000  100  95.357822  0  0  0  0  30.000000
406068  0.0  0.833000  100  95.706867  0  0  0  0  30.000000
406069  0.0  0.833000  100  96.069391  0  0  0  0  30.000000
406070  0.0  0.833000  100  96.428589  0  0  0  0  30.000000
406071  0.0  0.833000  100  96.747569  0  0  0  0  30.000000
406072  0.0  0.833000  100  97.104528  0  0  0  0  30.000000
406073  0.0  0.833000  100  97.411240  0  0  0  0  30.000000
406074  0.0  0.833000  100  97.760979  0  0  0  0  30.000000
406075  0.0  0.833000  100  98.124573  0  0  0  0  30.000000
406076  0.0  0.833000  100  98.437914  0  0  0  0  30.000000
406077  0.0  0.833000  100  98.819436  0  0  0  0  30.000000
406078  0.0  0.791000  100  99.313944  0  0  0  0  30.000000
406079  0.0  0.791000  100  99.671334  0  0  0  0  30.000000
406080  0.0  0.791000  100  100.036926  0  0  0  0  30.000000
406081  0.0  0.791000  100  100.427681  0  0  0  0  30.000000
406082  0.0  0.791000  100  100.760246  0  0  0  0  30.000000
406083  0.0  0.791000  100  101.098039  0  0  0  0  30.000000
406084  0.0  0.791000  100  101.495389  0  0  0  0  30.000000
406085  0.0  0.791000  100  101.822794  0  0  0  0  30.000000
406086  0.0  0.791000  100  102.222208  0  0  0  0  30.000000
406087  0.0  0.791000  100  102.562665  0  0  0  0  30.000000
406088  0.0  0.791000  100  102.904632  0  0  0  0  30.000000
406089  0.0  0.750000  100  103.728542  0  0  0  0  30.000000
406090  0.0  0.750000  100  104.118176  0  0  0  0  30.000000
406091  0.0  0.750000  100  104.533901  0  0  0  0  30.000000
406092  0.0  0.750000  100  104.889862  0  0  0  0  30.000000
406093  0.0  0.750000  100  105.284350  0  0  0  0  30.000000
406094  0.0  0.750000  100  105.698630  0  0  0  0  30.000000
406095  0.0  0.750000  100  106.026237  0  0  0  0  30.000000
406096  0.0  0.750000  100  106.411015  0  0  0  0  30.000000
406097  0.0  0.750000  100  106.839220  0  0  0  0  30.000000
406098  0.0  0.750000  100  107.166976  0  0  0  0  30.000000
406099  0.0  0.750000  100  107.525696  0  0  0  0  30.000000
406100  0.0  0.710000  100  108.166826  0  0  0  0  30.000000
406101  0.0  0.710000  100  108.510583  0  0  0  0  30.000000
406102  0.0  0.710000  100  108.975638  0  0  0  0  30.000000
406103  0.0  0.710000  100  109.336718  0  0  0  0  30.000000
406104  0.0  0.710000  100  109.673165  0  0  0  0  30.000000
406105  0.0  0.710000  100  110.193731  0  0  0  0  30.000000
406106  0.0  0.710000  100  110.563341  0  0  0  0  30.000000
406107  0.0  0.710000  100  110.961121  0  0  0  0  30.000000
406108  0.0  0.710000  100  111.393702  0  0  0  0  30.000000
406109  0.0  0.710000  100  111.803309  0  0  0  0  30.000000
406110  0.0  0.710000  100  112.153117  0  0  0  0  30.000000
  501200       0.0       0.25   100      90.0    0    0    0    0    0
501001  0.0  1.540000  100  133.441815  0  0  0  0  90.000000
501002  0.0  1.540000  100  133.608442  0  0  0  0  90.000000
501003  0.0  1.540000  100  133.943894  0  0  0  0  90.000000
501004  0.0  1.540000  100  134.109477  0  0  0  0  90.000000
501005  0.0  1.540000  100  134.200288  0  0  0  0  90.000000
501006  0.0  1.540000  100  134.383889  0  0  0  0  90.000000
501007  0.0  1.540000  100  134.587569  0  0  0  0  90.000000
501008  0.0  1.540000  100  134.643754  0  0  0  0  90.000000
501009  0.0  1.540000  100  135.035276  0  0  0  0  90.000000
501010  0.0  1.540000  100  135.046289  0  0  0  0  90.000000
501011  0.0  1.480000  100  135.557949  0  0  0  0  90.000000
501012  0.0  1.480000  100  135.723713  0  0  0  0  90.000000
501013  0.0  1.480000  100  135.834176  0  0  0  0  90.000000
501014  0.0  1.480000  100  136.167758  0  0  0  0  90.000000
501015  0.0  1.480000  100  136.274364  0  0  0  0  90.000000
501016  0.0  1.480000  100  136.512728  0  0  0  0  90.000000
501017  0.0  1.480000  100  136.483969  0  0  0  0  90.000000
501018  0.0  1.480000  100  136.758466  0  0  0  0  90.000000
501019  0.0  1.480000  100  137.076044  0  0  0  0  90.000000
501020  0.0  1.480000  100  137.137579  0  0  0  0  90.000000
501021  0.0  1.422000  100  137.843109  0  0  0  0  90.000000
501022  0.0  1.422000  100  137.719812  0  0  0  0  90.000000
501023  0.0  1.422000  100  137.951452  0  0  0  0  90.000000
501024  0.0  1.422000  100  138.225813  0  0  0  0  90.000000
501025  0.0  1.422000  100  138.355806  0  0  0  0  90.000000
501026  0.0  1.422000  100  138.664184  0  0  0  0  90.000000
501027  0.0  1.422000  100  138.791934  0  0  0  0  90.000000
501028  0.0  1.422000  100  139.043352  0  0  0  0  90.000000
501029  0.0  1.422000  100  139.168058  0  0  0  0  90.000000
501030  0.0  1.422000  100  139.418625  0  0  0  0  90.000000
501031  0.0  1.362000  100  139.742312  0  0  0  0  90.000000
501032  0.0  1.362000  100  140.054205  0  0  0  0  90.000000
501033  0.0  1.362000  100  140.171411  0  0  0  0  90.000000
501034  0.0  1.362000  100  140.405086  0  0  0  0  90.000000
501035  0.0  1.362000  100  140.687374  0  0  0  0  90.000000
501036  0.0  1.362000  100  140.869271  0  0  0  0  90.000000
501037  0.0  1.362000  100  141.046363  0  0  0  0  90.000000
501038  0.0  1.362000  100  141.208655  0  0  0  0  90.000000
501039  0.0  1.362000  100  141.359172  0  0  0  0  90.000000
501040  0.0  1.362000  100  141.778534  0  0  0  0  90.000000
  502200       0.0       0.25   100      90.0    0    0    0    0    0
502001  0.0  1.540000  100  133.620784  0  0  0  0  135.000000
502002  0.0  1.540000  100  133.681321  0  0  0  0  135.000000
502003  0.0  1.540000  100  133.901680  0  0  0  0  135.000000
502004  0.0  1.540000  100  133.968573  0  0  0  0  135.000000
502005  0.0  1.540000  100  134.181171  0  0  0  0  135.000000
502006  0.0  1.540000  100  134.418117  0  0  0  0  135.000000
502007  0.0  1.540000  100  134.592368  0  0  0  0  135.000000
502008  0.0  1.540000  100  134.681685  0  0  0  0  135.000000
502009  0.0  1.540000  100  134.972865  0  0  0  0  135.000000
502010  0.0  1.540000  100  135.126718  0  0  0  0  135.000000
502011  0.0  1.480000  100  135.657847  0  0  0  0  135.000000
502012  0.0  1.480000  100  135.753738  0  0  0  0  135.000000
502013  0.0  1.480000  100  135.938905  0  0  0  0  135.000000
502014  0.0  1.480000  100  136.045669  0  0  0  0  135.000000
502015  0.0  1.480000  100  136.250739  0  0  0  0  135.000000
502016  0.0  1.480000  100  136.505947  0  0  0  0  135.000000
502017  0.0  1.480000  100  136.689648  0  0  0  0  135.000000
502018  0.0  1.480000  100  136.845123  0  0  0  0  135.000000
502019  0.0  1.480000  100  137.010471  0  0  0  0  135.000000
502020  0.0  1.480000  100  137.237118  0  0  0  0  135.000000
502021  0.0  1.422000  100  137.714415  0  0  0  0  135.000000
502022  0.0  1.422000  100  137.791545  0  0  0  0  135.000000
502023  0.0  1.422000  100  138.055201  0  0  0  0  135.000000
502024  0.0  1.422000  100  138.077487  0  0  0  0  135.000000
502025  0.0  1.422000  100  138.440872  0  0  0  0  135.000000
502026  0.0  1.422000  100  138.624844  0  0  0  0  135.000000
502027  0.0  1.422000  100  138.812823  0  0  0  0  135.000000
502028  0.0  1.422000  100  139.009508  0  0  0  0  135.000000
502029  0.0  1.422000  100  139.149088  0  0  0  0  135.000000
502030  0.0  1.422000  100  139.428102  0  0  0  0  135.000000
502031  0.0  1.362000  100  139.856995  0  0  0  0  135.000000
502032  0.0  1.362000  100  140.018583  0  0  0  0  135.000000
502033  0.0  1.362000  100  140.236447  0  0  0  0  135.000000
502034  0.0  1.362000  100  140.470896  0  0  0  0  135.000000
502035  0.0  1.362000  100  140.726989  0  0  0  0  135.000000
502036  0.0  1.362000  100  140.683907  0  0  0  0  135.000000
502037  0.0  1.362000  100  140.922952  0  0  0  0  135.000000
502038  0.0  1.362000  100  141.067176  0  0  0  0  135.000000
502039  0.0  1.362000  100  142.840000  0  0  0  0  135.000000
502040  0.0  1.362000  100  131.912553  0  0  0  0  135.000000
  503200       0.0       0.25   100      90.0    0    0    0    0    0
503001  0.0  1.540000  100  133.364740  0  0  0  0  180.000000
503002  0.0  1.540000  100  133.614033  0  0  0  0  180.000000
503003  0.0  1.540000  100  133.877014  0  0  0  0  180.000000
503004  0.0  1.540000  100  134.063973  0  0  0  0  180.000000
503005  0.0  1.540000  100  134.182386  0  0  0  0  180.000000
503006  0.0  1.540000  100  134.458605  0  0  0  0  180.000000
503007  0.0  1.540000  100  134.558158  0  0  0  0  180.000000
503008  0.0  1.540000  100  134.749153  0  0  0  0  180.000000
503009  0.0  1.540000  100  134.849166  0  0  0  0  180.000000
503010  0.0  1.540000  100  135.199577  0  0  0  0  180.000000
503011  0.0  1.480000  100  135.641379  0  0  0  0  180.000000
503012  0.0  1.480000  100  135.741248  0  0  0  0  180.000000
503013  0.0  1.480000  100  136.009964  0  0  0  0  180.000000
503014  0.0  1.480000  100  136.171730  0  0  0  0  180.000000
503015  0.0  1.480000  100  136.250938  0  0  0  0  180.000000
503016  0.0  1.480000  100  136.530302  0  0  0  0  180.000000
503017  0.0  1.480000  100  136.729998  0  0  0  0  180.000000
503018  0.0  1.480000  100  136.945712  0  0  0  0  180.000000
503019  0.0  1.480000  100  137.083534  0  0  0  0  180.000000
503020  0.0  1.480000  100  137.229365  0  0  0  0  180.000000
503021  0.0  1.422000  100  137.664717  0  0  0  0  180.000000
503022  0.0  1.422000  100  137.868141  0  0  0  0  180.000000
503023  0.0  1.422000  100  138.139861  0  0  0  0  180.000000
503024  0.0  1.422000  100  138.201241  0  0  0  0  180.000000
503025  0.0  1.422000  100  138.495654  0  0  0  0  180.000000
503026  0.0  1.422000  100  138.646399  0  0  0  0  180.000000
503027  0.0  1.422000  100  138.892306  0  0  0  0  180.000000
503028  0.0  1.422000  100  138.923858  0  0  0  0  180.000000
503029  0.0  1.422000  100  139.051436  0  0  0  0  180.000000
503030  0.0  1.422000  100  139.297046  0  0  0  0  180.000000
503031  0.0  1.362000  100  139.799604  0  0  0  0  180.000000
503032  0.0  1.362000  100  140.143225  0  0  0  0  180.000000
503033  0.0  1.362000  100  140.286439  0  0  0  0  180.000000
503034  0.0  1.362000  100  140.288136  0  0  0  0  180.000000
503035  0.0  1.362000  100  140.718640  0  0  0  0  180.000000
503036  0.0  1.362000  100  140.939317  0  0  0  0  180.000000
503037  0.0  1.362000  100  141.070023  0  0  0  0  180.000000
503038  0.0  1.362000  100  141.445915  0  0  0  0  180.000000
503039  0.0  1.362000  100  141.575082  0  0  0  0  180.000000
503040  0.0  1.362000  100  141.398245  0  0  0  0  180.000000
  504200       0.0       0.25   100      90.0    0    0    0    0    0
504001  0.0  1.540000  100  133.637443  0  0  0  0  -135.000000
504002  0.0  1.540000  100  133.850672  0  0  0  0  -135.000000
504003  0.0  1.540000  100  134.090270  0  0  0  0  -135.000000
504004  0.0  1.540000  100  134.172211  0  0  0  0  -135.000000
504005  0.0  1.540000  100  134.327267  0  0  0  0  -135.000000
504006  0.0  1.540000  100  134.467605  0  0  0  0  -135.000000
504007  0.0  1.540000  100  134.642967  0  0  0  0  -135.000000
504008  0.0  1.540000  100  134.882993  0  0  0  0  -135.000000
504009  0.0  1.540000  100  134.940834  0  0  0  0  -135.000000
504010  0.0  1.540000  100  135.188863  0  0  0  0  -135.000000
504011  0.0  1.480000  100  135.647735  0  0  0  0  -135.000000
504012  0.0  1.480000  100  135.841605  0  0  0  0  -135.000000
504013  0.0  1.480000  100  135.997164  0  0  0  0  -135.000000
504014  0.0  1.480000  100  136.264748  0  0  0  0  -135.000000
504015  0.0  1.480000  100  136.496668  0  0  0  0  -135.000000
504016  0.0  1.480000  100  136.602151  0  0  0  0  -135.000000
504017  0.0  1.480000  100  136.717856  0  0  0  0  -135.000000
504018  0.0  1.480000  100  137.117370  0  0  0  0  -135.000000
504019  0.0  1.480000  100  137.159895  0  0  0  0  -135.000000
504020  0.0  1.480000  100  137.479485  0  0  0  0  -135.000000
504021  0.0  1.422000  100  137.687832  0  0  0  0  -135.000000
504022  0.0  1.422000  100  137.865148  0  0  0  0  -135.000000
504023  0.0  1.422000  100  138.061037  0  0  0  0  -135.000000
504024  0.0  1.422000  100  138.202407  0  0  0  0  -135.000000
504025  0.0  1.422000  100  138.581255  0  0  0  0  -135.000000
504026  0.0  1.422000  100  138.584011  0  0  0  0  -135.000000
504027  0.0  1.422000  100  138.959530  0  0  0  0  -135.000000
504028  0.0  1.422000  100  138.869728  0  0  0  0  -135.000000
504029  0.0  1.422000  100  139.212630  0  0  0  0  -135.000000
504030  0.0  1.422000  100  139.442153  0  0  0  0  -135.000000
504031  0.0  1.362000  100  139.942879  0  0  0  0  -135.000000
504032  0.0  1.362000  100  140.189354  0  0  0  0  -135.000000
504033  0.0  1.362000  100  140.245568  0  0  0  0  -135.000000
504034  0.0  1.362000  100  140.350673  0  0  0  0  -135.000000
504035  0.0  1.362000  100  140.553031  0  0  0  0  -135.000000
504036  0.0  1.362000  100  141.087622  0  0  0  0  -135.000000
504037  0.0  1.362000  100  141.094218  0  0  0  0  -135.000000
504038  0.0  1.362000  100  141.511801  0  0  0  0  -135.000000
504039  0.0  1.362000  100  142.502016  0  0  0  0  -135.000000
504040  0.0  1.362000  100  141.181638  0  0  0  0  -135.000000
  505200       0.0       0.25   100      90.0    0    0    0    0    0
505001  0.0  1.540000  100  133.625448  0  0  0  0  -90.000000
505002  0.0  1.540000  100  133.847724  0  0  0  0  -90.000000
505003  0.0  1.540000  100  134.114950  0  0  0  0  -90.000000
505004  0.0  1.540000  100  134.211445  0  0  0  0  -90.000000
505005  0.0  1.540000  100  134.378234  0  0  0  0  -90.000000
505006  0.0  1.540000  100  134.520620  0  0  0  0  -90.000000
505007  0.0  1.540000  100  134.704990  0  0  0  0  -90.000000
505008  0.0  1.540000  100  134.871674  0  0  0  0  -90.000000
505009  0.0  1.540000  100  135.130830  0  0  0  0  -90.000000
505010  0.0  1.540000  100  135.260713  0  0  0  0  -90.000000
505011  0.0  1.480000  100  135.740336  0  0  0  0  -90.000000
505012  0.0  1.480000  100  135.913051  0  0  0  0  -90.000000
505013  0.0  1.480000  100  136.066077  0  0  0  0  -90.000000
505014  0.0  1.480000  100  136.207896  0  0  0  0  -90.000000
505015  0.0  1.480000  100  136.348611  0  0  0  0  -90.000000
505016  0.0  1.480000  100  136.667308  0  0  0  0  -90.000000
505017  0.0  1.480000  100  136.855145  0  0  0  0  -90.000000
505018  0.0  1.480000  100  136.948258  0  0  0  0  -90.000000
505019  0.0  1.480000  100  137.252266  0  0  0  0  -90.000000
505020  0.0  1.480000  100  137.436157  0  0  0  0  -90.000000
505021  0.0  1.422000  100  137.722828  0  0  0  0  -90.000000
505022  0.0  1.422000  100  137.780283  0  0  0  0  -90.000000
505023  0.0  1.422000  100  138.137205  0  0  0  0  -90.000000
505024  0.0  1.422000  100  138.246124  0  0  0  0  -90.000000
505025  0.0  1.422000  100  138.683246  0  0  0  0  -90.000000
505026  0.0  1.422000  100  138.704116  0  0  0  0  -90.000000
505027  0.0  1.422000  100  138.884879  0  0  0  0  -90.000000
505028  0.0  1.422000  100  139.004348  0  0  0  0  -90.000000
505029  0.0  1.422000  100  139.282044  0  0  0  0  -90.000000
505030  0.0  1.422000  100  139.582933  0  0  0  0  -90.000000
505031  0.0  1.362000  100  140.014232  0  0  0  0  -90.000000
505032  0.0  1.362000  100  140.140423  0  0  0  0  -90.000000
505033  0.0  1.362000  100  140.476648  0  0  0  0  -90.000000
505034  0.0  1.362000  100  140.608207  0  0  0  0  -90.000000
505035  0.0  1.362000  100  140.700542  0  0  0  0  -90.000000
505036  0.0  1.362000  100  140.930147  0  0  0  0  -90.000000
505037  0.0  1.362000  100  141.176725  0  0  0  0  -90.000000
505038  0.0  1.362000  100  141.485541  0  0  0  0  -90.000000
505039  0.0  1.362000  100  141.981702  0  0  0  0  -90.000000
505040  0.0  1.362000  100  143.050000  0  0  0  0  -90.000000
  506200       0.0       0.25   100      90.0    0    0    0    0    0
506001  0.0  1.540000  100  133.278616  0  0  0  0  -45.000000
506002  0.0  1.540000  100  133.560346  0  0  0  0  -45.000000
506003  0.0  1.540000  100  133.904014  0  0  0  0  -45.000000
506004  0.0  1.540000  100  133.953405  0  0  0  0  -45.000000
506005  0.0  1.540000  100  134.198452  0  0  0  0  -45.000000
506006  0.0  1.540000  100  134.309357  0  0  0  0  -45.000000
506007  0.0  1.540000  100  134.371064  0  0  0  0  -45.000000
506008  0.0  1.540000  100  134.763747  0  0  0  0  -45.000000
506009  0.0  1.540000  100  134.732870  0  0  0  0  -45.000000
506010  0.0  1.540000  100  135.112739  0  0  0  0  -45.000000
506011  0.0  1.480000  100  135.515206  0  0  0  0  -45.000000
506012  0.0  1.480000  100  135.782666  0  0  0  0  -45.000000
506013  0.0  1.480000  100  135.859013  0  0  0  0  -45.000000
506014  0.0  1.480000  100  136.141440  0  0  0  0  -45.000000
506015  0.0  1.480000  100  136.284632  0  0  0  0  -45.000000
506016  0.0  1.480000  100  136.450117  0  0  0  0  -45.000000
506017  0.0  1.480000  100  136.696892  0  0  0  0  -45.000000
506018  0.0  1.480000  100  136.758091  0  0  0  0  -45.000000
506019  0.0  1.480000  100  137.011630  0  0  0  0  -45.000000
506020  0.0  1.480000  100  137.297564  0  0  0  0  -45.000000
506021  0.0  1.422000  100  137.640146  0  0  0  0  -45.000000
506022  0.0  1.422000  100  137.781672  0  0  0  0  -45.000000
506023  0.0  1.422000  100  137.943527  0  0  0  0  -45.000000
506024  0.0  1.422000  100  138.176807  0  0  0  0  -45.000000
506025  0.0  1.422000  100  138.410931  0  0  0  0  -45.000000
506026  0.0  1.422000  100  138.542594  0  0  0  0  -45.000000
506027  0.0  1.422000  100  138.699942  0  0  0  0  -45.000000
506028  0.0  1.422000  100  138.937961  0  0  0  0  -45.000000
506029  0.0  1.422000  100  139.117791  0  0  0  0  -45.000000
506030  0.0  1.422000  100  139.305289  0  0  0  0  -45.000000
506031  0.0  1.362000  100  139.835450  0  0  0  0  -45.000000
506032  0.0  1.362000  100  140.110903  0  0  0  0  -45.000000
506033  0.0  1.362000  100  140.149498  0  0  0  0  -45.000000
506034  0.0  1.362000  100  140.493010  0  0  0  0  -45.000000
506035  0.0  1.362000  100  140.500058  0  0  0  0  -45.000000
506036  0.0  1.362000  100  140.644817  0  0  0  0  -45.000000
506037  0.0  1.362000  100  141.005958  0  0  0  0  -45.000000
506038  0.0  1.362000  100  140.978047  0  0  0  0  -45.000000
506039  0.0  1.362000  100  141.567810  0  0  0  0  -45.000000
506040  0.0  1.362000  100  142.090083  0  0  0  0  -45.000000
  507200       0.0       0.25   100      90.0    0    0    0    0    0
507001  0.0  1.540000  100  141.325179  0  0  0  0  0.000000
507002  0.0  1.540000  100  125.709486  0  0  0  0  0.000000
507003  0.0  1.540000  100  57.591362  0  0  0  0  0.000000
507004  0.0  1.540000  100  135.220000  0  0  0  0  0.000000
507005  0.0  1.540000  100  131.082624  0  0  0  0  0.000000
507006  0.0  1.540000  100  134.361974  0  0  0  0  0.000000
507007  0.0  1.540000  100  134.513340  0  0  0  0  0.000000
507008  0.0  1.540000  100  134.594933  0  0  0  0  0.000000
507009  0.0  1.540000  100  134.943144  0  0  0  0  0.000000
507010  0.0  1.540000  100  135.250868  0  0  0  0  0.000000
507011  0.0  1.480000  100  135.618453  0  0  0  0  0.000000
507012  0.0  1.480000  100  135.737965  0  0  0  0  0.000000
507013  0.0  1.480000  100  135.944095  0  0  0  0  0.000000
507014  0.0  1.480000  100  136.134949  0  0  0  0  0.000000
507015  0.0  1.480000  100  136.300936  0  0  0  0  0.000000
507016  0.0  1.480000  100  136.404702  0  0  0  0  0.000000
507017  0.0  1.480000  100  136.648540  0  0  0  0  0.000000
507018  0.0  1.480000  100  136.919387  0  0  0  0  0.000000
507019  0.0  1.480000  100  137.016614  0  0  0  0  0.000000
507020  0.0  1.480000  100  137.285682  0  0  0  0  0.000000
507021  0.0  1.422000  100  137.599821  0  0  0  0  0.000000
507022  0.0  1.422000  100  137.856883  0  0  0  0  0.000000
507023  0.0  1.422000  100  137.954747  0  0  0  0  0.000000
507024  0.0  1.422000  100  138.133268  0  0  0  0  0.000000
507025  0.0  1.422000  100  138.544702  0  0  0  0  0.000000
507026  0.0  1.422000  100  138.616505  0  0  0  0  0.000000
507027  0.0  1.422000  100  138.739739  0  0  0  0  0.000000
507028  0.0  1.422000  100  139.200499  0  0  0  0  0.000000
507029  0.0  1.422000  100  139.235813  0  0  0  0  0.000000
507030  0.0  1.422000  100  139.259823  0  0  0  0  0.000000
507031  0.0  1.362000  100  139.843910  0  0  0  0  0.000000
507032  0.0  1.362000  100  140.083013  0  0  0  0  0.000000
507033  0.0  1.362000  100  140.126720  0  0  0  0  0.000000
507034  0.0  1.362000  100  140.454098  0  0  0  0  0.000000
507035  0.0  1.362000  100  140.555990  0  0  0  0  0.000000
507036  0.0  1.362000  100  140.882503  0  0  0  0  0.000000
507037  0.0  1.362000  100  140.990139  0  0  0  0  0.000000
507038  0.0  1.362000  100  141.261070  0  0  0  0  0.000000
507039  0.0  1.362000  100  141.354031  0  0  0  0  0.000000
507040  0.0  1.362000  100  141.638386  0  0  0  0  0.000000
  508200       0.0       0.25   100      90.0    0    0    0    0    0
508001  0.0  1.540000  100  133.686289  0  0  0  0  45.000000
508002  0.0  1.540000  100  133.765362  0  0  0  0  45.000000
508003  0.0  1.540000  100  134.021178  0  0  0  0  45.000000
508004  0.0  1.540000  100  134.228211  0  0  0  0  45.000000
508005  0.0  1.540000  100  134.251426  0  0  0  0  45.000000
508006  0.0  1.540000  100  134.466055  0  0  0  0  45.000000
508007  0.0  1.540000  100  134.651953  0  0  0  0  45.000000
508008  0.0  1.540000  100  134.856103  0  0  0  0  45.000000
508009  0.0  1.540000  100  135.037345  0  0  0  0  45.000000
508010  0.0  1.540000  100  135.130919  0  0  0  0  45.000000
508011  0.0  1.480000  100  135.525727  0  0  0  0  45.000000
508012  0.0  1.480000  100  135.805600  0  0  0  0  45.000000
508013  0.0  1.480000  100  135.923397  0  0  0  0  45.000000
508014  0.0  1.480000  100  136.125909  0  0  0  0  45.000000
508015  0.0  1.480000  100  136.406628  0  0  0  0  45.000000
508016  0.0  1.480000  100  136.490415  0  0  0  0  45.000000
