Number of detectors, Number of user table parameters/detector                   
6284 6
Det# 	Delta	L2	Code 2theta  dcode eff_fac effc  res      dtime   phi            
704246  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
704247  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705001  -1.00   1.0439  900  172.176  2.0  1.25000  1.0  0.00200  3.00   51.629
705002  -1.00   1.0360  900  171.109  2.0  1.25000  1.0  0.00200  3.00   51.629
705003  -1.00   1.0435  900  170.642  2.0  1.25000  1.0  0.00200  3.00   51.629
705004  -1.00   1.0357  900  170.363  2.0  1.25000  1.0  0.00200  3.00   51.629
705005  -1.00   1.0432  900  169.998  2.0  1.25000  1.0  0.00200  3.00   51.629
705006  -1.00   1.0354  900  169.575  2.0  1.25000  1.0  0.00200  3.00   51.629
705007  -1.00   1.0430  900  169.050  2.0  1.25000  1.0  0.00200  3.00   51.629
705008  -1.00   1.0352  900  168.885  2.0  1.25000  1.0  0.00200  3.00   51.629
705009  -1.00   1.0429  900  168.431  2.0  1.25000  1.0  0.00200  3.00   51.629
705010  -1.00   1.0351  900  168.246  2.0  1.25000  1.0  0.00200  3.00   51.629
705011  -1.00   1.0429  900  167.866  2.0  1.25000  1.0  0.00200  3.00   51.629
705012  -1.00   1.0352  900  167.696  2.0  1.25000  1.0  0.00200  3.00   51.629
705013  -1.00   1.0429  900  167.272  2.0  1.25000  1.0  0.00200  3.00   51.629
705201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705014  -1.00   1.0353  900  167.150  2.0  1.25000  1.0  0.00200  3.00   51.629
705015  -1.00   1.0431  900  166.704  2.0  1.25000  1.0  0.00200  3.00   51.629
705016  -1.00   1.0355  900  166.537  2.0  1.25000  1.0  0.00200  3.00   51.629
705017  -1.00   1.0434  900  166.149  2.0  1.25000  1.0  0.00200  3.00   51.629
705018  -1.00   1.0358  900  165.988  2.0  1.25000  1.0  0.00200  3.00   51.629
705019  -1.00   1.0437  900  165.594  2.0  1.25000  1.0  0.00200  3.00   51.629
705020  -1.00   1.0362  900  165.437  2.0  1.25000  1.0  0.00200  3.00   51.629
705021  -1.00   1.1374  900  164.837  2.0  1.25000  1.0  0.00200  3.00   51.629
705022  -1.00   1.1295  900  164.585  2.0  1.25000  1.0  0.00200  3.00   51.629
705023  -1.00   1.1371  900  164.297  2.0  1.25000  1.0  0.00200  3.00   51.629
705024  -1.00   1.1292  900  164.061  2.0  1.25000  1.0  0.00200  3.00   51.629
705025  -1.00   1.1368  900  163.713  2.0  1.25000  1.0  0.00200  3.00   51.629
705203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705026  -1.00   1.1290  900  163.515  2.0  1.25000  1.0  0.00200  3.00   51.629
705027  -1.00   1.1366  900  163.169  2.0  1.25000  1.0  0.00200  3.00   51.629
705028  -1.00   1.1288  900  162.986  2.0  1.25000  1.0  0.00200  3.00   51.629
705029  -1.00   1.1365  900  162.633  2.0  1.25000  1.0  0.00200  3.00   51.629
705030  -1.00   1.1287  900  162.464  2.0  1.25000  1.0  0.00200  3.00   51.629
705031  -1.00   1.1365  900  162.107  2.0  1.25000  1.0  0.00200  3.00   51.629
705032  -1.00   1.1288  900  161.939  2.0  1.25000  1.0  0.00200  3.00   51.629
705033  -1.00   1.1365  900  161.579  2.0  1.25000  1.0  0.00200  3.00   51.629
705034  -1.00   1.1289  900  161.384  2.0  1.25000  1.0  0.00200  3.00   51.629
705035  -1.00   1.1367  900  161.092  2.0  1.25000  1.0  0.00200  3.00   51.629
705036  -1.00   1.1291  900  160.887  2.0  1.25000  1.0  0.00200  3.00   51.629
705205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705037  -1.00   1.1369  900  160.533  2.0  1.25000  1.0  0.00200  3.00   51.629
705038  -1.00   1.1294  900  160.334  2.0  1.25000  1.0  0.00200  3.00   51.629
705039  -1.00   1.1373  900  160.010  2.0  1.25000  1.0  0.00200  3.00   51.629
705040  -1.00   1.1297  900  159.834  2.0  1.25000  1.0  0.00200  3.00   51.629
705041  -1.00   1.2536  900  159.249  2.0  1.25000  1.0  0.00200  3.00   51.629
705042  -1.00   1.2457  900  159.028  2.0  1.25000  1.0  0.00200  3.00   51.629
705043  -1.00   1.2532  900  158.785  2.0  1.25000  1.0  0.00200  3.00   51.629
705044  -1.00   1.2454  900  158.563  2.0  1.25000  1.0  0.00200  3.00   51.629
705045  -1.00   1.2530  900  158.270  2.0  1.25000  1.0  0.00200  3.00   51.629
705046  -1.00   1.2451  900  158.095  2.0  1.25000  1.0  0.00200  3.00   51.629
705207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705047  -1.00   1.2528  900  157.836  2.0  1.25000  1.0  0.00200  3.00   51.629
705048  -1.00   1.2450  900  157.649  2.0  1.25000  1.0  0.00200  3.00   51.629
705049  -1.00   1.2527  900  157.345  2.0  1.25000  1.0  0.00200  3.00   51.629
705050  -1.00   1.2449  900  157.155  2.0  1.25000  1.0  0.00200  3.00   51.629
705051  -1.00   1.2527  900  156.866  2.0  1.25000  1.0  0.00200  3.00   51.629
705052  -1.00   1.2450  900  156.707  2.0  1.25000  1.0  0.00200  3.00   51.629
705053  -1.00   1.2527  900  156.388  2.0  1.25000  1.0  0.00200  3.00   51.629
705054  -1.00   1.2451  900  156.217  2.0  1.25000  1.0  0.00200  3.00   51.629
705055  -1.00   1.2529  900  155.926  2.0  1.25000  1.0  0.00200  3.00   51.629
705209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705056  -1.00   1.2452  900  155.757  2.0  1.25000  1.0  0.00200  3.00   51.629
705057  -1.00   1.2531  900  155.474  2.0  1.25000  1.0  0.00200  3.00   51.629
705058  -1.00   1.2455  900  155.313  2.0  1.25000  1.0  0.00200  3.00   51.629
705059  -1.00   1.2534  900  155.026  2.0  1.25000  1.0  0.00200  3.00   51.629
705060  -1.00   1.2459  900  154.835  2.0  1.25000  1.0  0.00200  3.00   51.629
705061  -1.00   1.3890  900  154.315  2.0  1.25000  1.0  0.00200  3.00   51.629
705062  -1.00   1.3811  900  154.120  2.0  1.25000  1.0  0.00200  3.00   51.629
705063  -1.00   1.3887  900  153.878  2.0  1.25000  1.0  0.00200  3.00   51.629
705211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705064  -1.00   1.3808  900  153.688  2.0  1.25000  1.0  0.00200  3.00   51.629
705065  -1.00   1.3884  900  153.446  2.0  1.25000  1.0  0.00200  3.00   51.629
705066  -1.00   1.3806  900  153.275  2.0  1.25000  1.0  0.00200  3.00   51.629
705067  -1.00   1.3883  900  153.042  2.0  1.25000  1.0  0.00200  3.00   51.629
705068  -1.00   1.3805  900  152.844  2.0  1.25000  1.0  0.00200  3.00   51.629
705069  -1.00   1.3882  900  152.617  2.0  1.25000  1.0  0.00200  3.00   51.629
705070  -1.00   1.3804  900  152.438  2.0  1.25000  1.0  0.00200  3.00   51.629
705213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705071  -1.00   1.3882  900  152.194  2.0  1.25000  1.0  0.00200  3.00   51.629
705072  -1.00   1.3805  900  152.025  2.0  1.25000  1.0  0.00200  3.00   51.629
705073  -1.00   1.3882  900  151.766  2.0  1.25000  1.0  0.00200  3.00   51.629
705074  -1.00   1.3806  900  151.597  2.0  1.25000  1.0  0.00200  3.00   51.629
705075  -1.00   1.3883  900  151.355  2.0  1.25000  1.0  0.00200  3.00   51.629
705076  -1.00   1.3807  900  151.176  2.0  1.25000  1.0  0.00200  3.00   51.629
705215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705077  -1.00   1.3885  900  150.912  2.0  1.25000  1.0  0.00200  3.00   51.629
705078  -1.00   1.3810  900  150.760  2.0  1.25000  1.0  0.00200  3.00   51.629
705079  -1.00   1.3888  900  150.498  2.0  1.25000  1.0  0.00200  3.00   51.629
705080  -1.00   1.3813  900  150.346  2.0  1.25000  1.0  0.00200  3.00   51.629
705217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705228  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705229  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705230  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705231  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705232  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705233  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705234  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705235  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705236  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705237  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705238  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705239  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705240  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705241  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705242  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705243  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705244  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705245  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705246  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
705247  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711001  -1.00   1.0439  900  171.022  2.0  1.25000  1.0  0.00200  3.00  128.571
711002  -1.00   1.0360  900  170.625  2.0  1.25000  1.0  0.00200  3.00  128.571
711003  -1.00   1.0435  900  170.188  2.0  1.25000  1.0  0.00200  3.00  128.571
711004  -1.00   1.0357  900  169.923  2.0  1.25000  1.0  0.00200  3.00  128.571
711005  -1.00   1.0432  900  169.453  2.0  1.25000  1.0  0.00200  3.00  128.571
711006  -1.00   1.0354  900  169.129  2.0  1.25000  1.0  0.00200  3.00  128.571
711007  -1.00   1.0430  900  168.734  2.0  1.25000  1.0  0.00200  3.00  128.571
711008  -1.00   1.0352  900  168.463  2.0  1.25000  1.0  0.00200  3.00  128.571
711009  -1.00   1.0429  900  168.052  2.0  1.25000  1.0  0.00200  3.00  128.571
711010  -1.00   1.0351  900  167.906  2.0  1.25000  1.0  0.00200  3.00  128.571
711011  -1.00   1.0429  900  167.513  2.0  1.25000  1.0  0.00200  3.00  128.571
711012  -1.00   1.0352  900  167.345  2.0  1.25000  1.0  0.00200  3.00  128.571
711013  -1.00   1.0429  900  166.920  2.0  1.25000  1.0  0.00200  3.00  128.571
711201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711014  -1.00   1.0353  900  166.718  2.0  1.25000  1.0  0.00200  3.00  128.571
711015  -1.00   1.0431  900  166.360  2.0  1.25000  1.0  0.00200  3.00  128.571
711016  -1.00   1.0355  900  166.192  2.0  1.25000  1.0  0.00200  3.00  128.571
711017  -1.00   1.0434  900  165.781  2.0  1.25000  1.0  0.00200  3.00  128.571
711018  -1.00   1.0358  900  165.609  2.0  1.25000  1.0  0.00200  3.00  128.571
711019  -1.00   1.0437  900  165.194  2.0  1.25000  1.0  0.00200  3.00  128.571
711020  -1.00   1.0362  900  164.998  2.0  1.25000  1.0  0.00200  3.00  128.571
711021  -1.00   1.1374  900  164.556  2.0  1.25000  1.0  0.00200  3.00  128.571
711022  -1.00   1.1295  900  164.302  2.0  1.25000  1.0  0.00200  3.00  128.571
711023  -1.00   1.1371  900  163.987  2.0  1.25000  1.0  0.00200  3.00  128.571
711024  -1.00   1.1292  900  163.800  2.0  1.25000  1.0  0.00200  3.00  128.571
711025  -1.00   1.1368  900  163.428  2.0  1.25000  1.0  0.00200  3.00  128.571
711203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711026  -1.00   1.1290  900  163.280  2.0  1.25000  1.0  0.00200  3.00  128.571
711027  -1.00   1.1366  900  162.902  2.0  1.25000  1.0  0.00200  3.00  128.571
711028  -1.00   1.1288  900  162.708  2.0  1.25000  1.0  0.00200  3.00  128.571
711029  -1.00   1.1365  900  162.403  2.0  1.25000  1.0  0.00200  3.00  128.571
711030  -1.00   1.1287  900  162.236  2.0  1.25000  1.0  0.00200  3.00  128.571
711031  -1.00   1.1365  900  161.849  2.0  1.25000  1.0  0.00200  3.00  128.571
711032  -1.00   1.1288  900  161.681  2.0  1.25000  1.0  0.00200  3.00  128.571
711033  -1.00   1.1365  900  161.356  2.0  1.25000  1.0  0.00200  3.00  128.571
711034  -1.00   1.1289  900  161.176  2.0  1.25000  1.0  0.00200  3.00  128.571
711035  -1.00   1.1367  900  160.852  2.0  1.25000  1.0  0.00200  3.00  128.571
711036  -1.00   1.1291  900  160.645  2.0  1.25000  1.0  0.00200  3.00  128.571
711205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711037  -1.00   1.1369  900  160.310  2.0  1.25000  1.0  0.00200  3.00  128.571
711038  -1.00   1.1294  900  160.103  2.0  1.25000  1.0  0.00200  3.00  128.571
711039  -1.00   1.1373  900  159.813  2.0  1.25000  1.0  0.00200  3.00  128.571
711040  -1.00   1.1297  900  159.603  2.0  1.25000  1.0  0.00200  3.00  128.571
711041  -1.00   1.2536  900  159.111  2.0  1.25000  1.0  0.00200  3.00  128.571
711042  -1.00   1.2457  900  158.931  2.0  1.25000  1.0  0.00200  3.00  128.571
711043  -1.00   1.2532  900  158.610  2.0  1.25000  1.0  0.00200  3.00  128.571
711044  -1.00   1.2454  900  158.433  2.0  1.25000  1.0  0.00200  3.00  128.571
711045  -1.00   1.2530  900  158.148  2.0  1.25000  1.0  0.00200  3.00  128.571
711046  -1.00   1.2451  900  158.000  2.0  1.25000  1.0  0.00200  3.00  128.571
711207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711047  -1.00   1.2528  900  157.663  2.0  1.25000  1.0  0.00200  3.00  128.571
711048  -1.00   1.2450  900  157.496  2.0  1.25000  1.0  0.00200  3.00  128.571
711049  -1.00   1.2527  900  157.209  2.0  1.25000  1.0  0.00200  3.00  128.571
711050  -1.00   1.2449  900  157.068  2.0  1.25000  1.0  0.00200  3.00  128.571
711051  -1.00   1.2527  900  156.765  2.0  1.25000  1.0  0.00200  3.00  128.571
711052  -1.00   1.2450  900  156.581  2.0  1.25000  1.0  0.00200  3.00  128.571
711053  -1.00   1.2527  900  156.307  2.0  1.25000  1.0  0.00200  3.00  128.571
711054  -1.00   1.2451  900  156.106  2.0  1.25000  1.0  0.00200  3.00  128.571
711055  -1.00   1.2529  900  155.836  2.0  1.25000  1.0  0.00200  3.00  128.571
711209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711056  -1.00   1.2452  900  155.643  2.0  1.25000  1.0  0.00200  3.00  128.571
711057  -1.00   1.2531  900  155.365  2.0  1.25000  1.0  0.00200  3.00  128.571
711058  -1.00   1.2455  900  155.198  2.0  1.25000  1.0  0.00200  3.00  128.571
711059  -1.00   1.2534  900  154.882  2.0  1.25000  1.0  0.00200  3.00  128.571
711060  -1.00   1.2459  900  154.729  2.0  1.25000  1.0  0.00200  3.00  128.571
711061  -1.00   1.3890  900  154.232  2.0  1.25000  1.0  0.00200  3.00  128.571
711062  -1.00   1.3811  900  154.018  2.0  1.25000  1.0  0.00200  3.00  128.571
711063  -1.00   1.3887  900  153.770  2.0  1.25000  1.0  0.00200  3.00  128.571
711211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711064  -1.00   1.3808  900  153.613  2.0  1.25000  1.0  0.00200  3.00  128.571
711065  -1.00   1.3884  900  153.338  2.0  1.25000  1.0  0.00200  3.00  128.571
711066  -1.00   1.3806  900  153.199  2.0  1.25000  1.0  0.00200  3.00  128.571
711067  -1.00   1.3883  900  152.920  2.0  1.25000  1.0  0.00200  3.00  128.571
711068  -1.00   1.3805  900  152.762  2.0  1.25000  1.0  0.00200  3.00  128.571
711069  -1.00   1.3882  900  152.508  2.0  1.25000  1.0  0.00200  3.00  128.571
711070  -1.00   1.3804  900  152.351  2.0  1.25000  1.0  0.00200  3.00  128.571
711213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711071  -1.00   1.3882  900  152.095  2.0  1.25000  1.0  0.00200  3.00  128.571
711072  -1.00   1.3805  900  151.943  2.0  1.25000  1.0  0.00200  3.00  128.571
711073  -1.00   1.3882  900  151.674  2.0  1.25000  1.0  0.00200  3.00  128.571
711074  -1.00   1.3806  900  151.506  2.0  1.25000  1.0  0.00200  3.00  128.571
711075  -1.00   1.3883  900  151.275  2.0  1.25000  1.0  0.00200  3.00  128.571
711076  -1.00   1.3807  900  151.091  2.0  1.25000  1.0  0.00200  3.00  128.571
711215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711077  -1.00   1.3885  900  150.836  2.0  1.25000  1.0  0.00200  3.00  128.571
711078  -1.00   1.3810  900  150.680  2.0  1.25000  1.0  0.00200  3.00  128.571
711079  -1.00   1.3888  900  150.408  2.0  1.25000  1.0  0.00200  3.00  128.571
711080  -1.00   1.3813  900  150.246  2.0  1.25000  1.0  0.00200  3.00  128.571
711217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711228  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711229  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711230  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711231  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711232  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711233  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711234  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711235  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711236  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711237  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711238  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711239  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711240  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711241  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711242  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711243  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711244  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711245  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711246  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711247  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712001  -1.00   1.0439  900  170.687  2.0  1.25000  1.0  0.00200  3.00  154.286
712002  -1.00   1.0360  900  170.544  2.0  1.25000  1.0  0.00200  3.00  154.286
712003  -1.00   1.0435  900  169.956  2.0  1.25000  1.0  0.00200  3.00  154.286
712004  -1.00   1.0357  900  169.702  2.0  1.25000  1.0  0.00200  3.00  154.286
712005  -1.00   1.0432  900  169.273  2.0  1.25000  1.0  0.00200  3.00  154.286
712006  -1.00   1.0354  900  169.173  2.0  1.25000  1.0  0.00200  3.00  154.286
712007  -1.00   1.0430  900  168.666  2.0  1.25000  1.0  0.00200  3.00  154.286
712008  -1.00   1.0352  900  168.466  2.0  1.25000  1.0  0.00200  3.00  154.286
712009  -1.00   1.0429  900  168.074  2.0  1.25000  1.0  0.00200  3.00  154.286
712010  -1.00   1.0351  900  167.935  2.0  1.25000  1.0  0.00200  3.00  154.286
712011  -1.00   1.0429  900  167.465  2.0  1.25000  1.0  0.00200  3.00  154.286
712012  -1.00   1.0352  900  167.263  2.0  1.25000  1.0  0.00200  3.00  154.286
712013  -1.00   1.0429  900  166.876  2.0  1.25000  1.0  0.00200  3.00  154.286
712201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712014  -1.00   1.0353  900  166.719  2.0  1.25000  1.0  0.00200  3.00  154.286
712015  -1.00   1.0431  900  166.389  2.0  1.25000  1.0  0.00200  3.00  154.286
712016  -1.00   1.0355  900  166.132  2.0  1.25000  1.0  0.00200  3.00  154.286
712017  -1.00   1.0434  900  165.722  2.0  1.25000  1.0  0.00200  3.00  154.286
712018  -1.00   1.0358  900  165.574  2.0  1.25000  1.0  0.00200  3.00  154.286
712019  -1.00   1.0437  900  165.148  2.0  1.25000  1.0  0.00200  3.00  154.286
712020  -1.00   1.0362  900  164.982  2.0  1.25000  1.0  0.00200  3.00  154.286
712021  -1.00   1.1374  900  164.403  2.0  1.25000  1.0  0.00200  3.00  154.286
712022  -1.00   1.1295  900  164.184  2.0  1.25000  1.0  0.00200  3.00  154.286
712023  -1.00   1.1371  900  163.865  2.0  1.25000  1.0  0.00200  3.00  154.286
712024  -1.00   1.1292  900  163.708  2.0  1.25000  1.0  0.00200  3.00  154.286
712025  -1.00   1.1368  900  163.382  2.0  1.25000  1.0  0.00200  3.00  154.286
712203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712026  -1.00   1.1290  900  163.174  2.0  1.25000  1.0  0.00200  3.00  154.286
712027  -1.00   1.1366  900  162.871  2.0  1.25000  1.0  0.00200  3.00  154.286
712028  -1.00   1.1288  900  162.648  2.0  1.25000  1.0  0.00200  3.00  154.286
712029  -1.00   1.1365  900  162.337  2.0  1.25000  1.0  0.00200  3.00  154.286
712030  -1.00   1.1287  900  162.109  2.0  1.25000  1.0  0.00200  3.00  154.286
712031  -1.00   1.1365  900  161.809  2.0  1.25000  1.0  0.00200  3.00  154.286
712032  -1.00   1.1288  900  161.596  2.0  1.25000  1.0  0.00200  3.00  154.286
712033  -1.00   1.1365  900  161.270  2.0  1.25000  1.0  0.00200  3.00  154.286
712034  -1.00   1.1289  900  161.063  2.0  1.25000  1.0  0.00200  3.00  154.286
712035  -1.00   1.1367  900  160.744  2.0  1.25000  1.0  0.00200  3.00  154.286
712036  -1.00   1.1291  900  160.552  2.0  1.25000  1.0  0.00200  3.00  154.286
712205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712037  -1.00   1.1369  900  160.212  2.0  1.25000  1.0  0.00200  3.00  154.286
712038  -1.00   1.1294  900  160.049  2.0  1.25000  1.0  0.00200  3.00  154.286
712039  -1.00   1.1373  900  159.741  2.0  1.25000  1.0  0.00200  3.00  154.286
712040  -1.00   1.1297  900  159.508  2.0  1.25000  1.0  0.00200  3.00  154.286
712041  -1.00   1.2536  900  159.068  2.0  1.25000  1.0  0.00200  3.00  154.286
712042  -1.00   1.2457  900  158.859  2.0  1.25000  1.0  0.00200  3.00  154.286
712043  -1.00   1.2532  900  158.556  2.0  1.25000  1.0  0.00200  3.00  154.286
712044  -1.00   1.2454  900  158.400  2.0  1.25000  1.0  0.00200  3.00  154.286
