Number of entries, Number of user table parameters                              
7891 6
Detector Delta      L2 Code   2theta dcode eff_fac effc      res dtime      phi 
502119  -1.00   1.3832  900   79.640  2.0  1.25000  1.0  0.00550  3.00   29.700
502120  -1.00   1.3755  900   79.440  2.0  1.25000  1.0  0.00550  3.00   29.700
502201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
502202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
502203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
502204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
502205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
502206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
502207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503001  -1.00   1.3832  900  104.314  2.0  1.25000  1.0  0.00550  3.00   19.800
503002  -1.00   1.3755  900  104.112  2.0  1.25000  1.0  0.00550  3.00   19.800
503003  -1.00   1.3832  900  103.878  2.0  1.25000  1.0  0.00550  3.00   19.800
503004  -1.00   1.3755  900  103.674  2.0  1.25000  1.0  0.00550  3.00   19.800
503005  -1.00   1.3832  900  103.442  2.0  1.25000  1.0  0.00550  3.00   19.800
503006  -1.00   1.3755  900  103.238  2.0  1.25000  1.0  0.00550  3.00   19.800
503007  -1.00   1.3832  900  103.009  2.0  1.25000  1.0  0.00550  3.00   19.800
503008  -1.00   1.3755  900  102.815  2.0  1.25000  1.0  0.00550  3.00   19.800
503009  -1.00   1.3832  900  102.604  2.0  1.25000  1.0  0.00550  3.00   19.800
503010  -1.00   1.3755  900  102.411  2.0  1.25000  1.0  0.00550  3.00   19.800
503011  -1.00   1.3832  900  102.182  2.0  1.25000  1.0  0.00550  3.00   19.800
503012  -1.00   1.3755  900  101.993  2.0  1.25000  1.0  0.00550  3.00   19.800
503013  -1.00   1.3832  900  101.772  2.0  1.25000  1.0  0.00550  3.00   19.800
503014  -1.00   1.3755  900  101.572  2.0  1.25000  1.0  0.00550  3.00   19.800
503015  -1.00   1.3832  900  101.351  2.0  1.25000  1.0  0.00550  3.00   19.800
503016  -1.00   1.3755  900  101.158  2.0  1.25000  1.0  0.00550  3.00   19.800
503017  -1.00   1.3832  900  100.938  2.0  1.25000  1.0  0.00550  3.00   19.800
503018  -1.00   1.3755  900  100.736  2.0  1.25000  1.0  0.00550  3.00   19.800
503019  -1.00   1.3832  900  100.510  2.0  1.25000  1.0  0.00550  3.00   19.800
503020  -1.00   1.3755  900  100.313  2.0  1.25000  1.0  0.00550  3.00   19.800
503021  -1.00   1.3832  900  100.079  2.0  1.25000  1.0  0.00550  3.00   19.800
503022  -1.00   1.3755  900   99.876  2.0  1.25000  1.0  0.00550  3.00   19.800
503023  -1.00   1.3832  900   99.656  2.0  1.25000  1.0  0.00550  3.00   19.800
503024  -1.00   1.3755  900   99.472  2.0  1.25000  1.0  0.00550  3.00   19.800
503025  -1.00   1.3832  900   99.239  2.0  1.25000  1.0  0.00550  3.00   19.800
503026  -1.00   1.3755  900   99.036  2.0  1.25000  1.0  0.00550  3.00   19.800
503027  -1.00   1.3832  900   98.814  2.0  1.25000  1.0  0.00550  3.00   19.800
503028  -1.00   1.3755  900   98.636  2.0  1.25000  1.0  0.00550  3.00   19.800
503029  -1.00   1.3832  900   98.421  2.0  1.25000  1.0  0.00550  3.00   19.800
503030  -1.00   1.3755  900   98.213  2.0  1.25000  1.0  0.00550  3.00   19.800
503031  -1.00   1.3832  900   97.993  2.0  1.25000  1.0  0.00550  3.00   19.800
503032  -1.00   1.3755  900   97.795  2.0  1.25000  1.0  0.00550  3.00   19.800
503033  -1.00   1.3832  900   97.575  2.0  1.25000  1.0  0.00550  3.00   19.800
503034  -1.00   1.3755  900   97.370  2.0  1.25000  1.0  0.00550  3.00   19.800
503035  -1.00   1.3832  900   97.148  2.0  1.25000  1.0  0.00550  3.00   19.800
503036  -1.00   1.3755  900   96.945  2.0  1.25000  1.0  0.00550  3.00   19.800
503037  -1.00   1.3832  900   96.725  2.0  1.25000  1.0  0.00550  3.00   19.800
503038  -1.00   1.3755  900   96.525  2.0  1.25000  1.0  0.00550  3.00   19.800
503039  -1.00   1.3832  900   96.298  2.0  1.25000  1.0  0.00550  3.00   19.800
503040  -1.00   1.3755  900   96.101  2.0  1.25000  1.0  0.00550  3.00   19.800
503041  -1.00   1.3832  900   95.880  2.0  1.25000  1.0  0.00550  3.00   19.800
503042  -1.00   1.3755  900   95.677  2.0  1.25000  1.0  0.00550  3.00   19.800
503043  -1.00   1.3832  900   95.462  2.0  1.25000  1.0  0.00550  3.00   19.800
503044  -1.00   1.3755  900   95.256  2.0  1.25000  1.0  0.00550  3.00   19.800
503045  -1.00   1.3832  900   95.034  2.0  1.25000  1.0  0.00550  3.00   19.800
503046  -1.00   1.3755  900   94.842  2.0  1.25000  1.0  0.00550  3.00   19.800
503047  -1.00   1.3832  900   94.635  2.0  1.25000  1.0  0.00550  3.00   19.800
503048  -1.00   1.3755  900   94.438  2.0  1.25000  1.0  0.00550  3.00   19.800
503049  -1.00   1.3832  900   94.211  2.0  1.25000  1.0  0.00550  3.00   19.800
503050  -1.00   1.3755  900   93.997  2.0  1.25000  1.0  0.00550  3.00   19.800
503051  -1.00   1.3832  900   93.786  2.0  1.25000  1.0  0.00550  3.00   19.800
503052  -1.00   1.3755  900   93.595  2.0  1.25000  1.0  0.00550  3.00   19.800
503053  -1.00   1.3832  900   93.373  2.0  1.25000  1.0  0.00550  3.00   19.800
503054  -1.00   1.3755  900   93.168  2.0  1.25000  1.0  0.00550  3.00   19.800
503055  -1.00   1.3832  900   92.946  2.0  1.25000  1.0  0.00550  3.00   19.800
503056  -1.00   1.3755  900   92.739  2.0  1.25000  1.0  0.00550  3.00   19.800
503057  -1.00   1.3832  900   92.521  2.0  1.25000  1.0  0.00550  3.00   19.800
503058  -1.00   1.3755  900   92.329  2.0  1.25000  1.0  0.00550  3.00   19.800
503059  -1.00   1.3832  900   92.101  2.0  1.25000  1.0  0.00550  3.00   19.800
503060  -1.00   1.3755  900   91.894  2.0  1.25000  1.0  0.00550  3.00   19.800
503061  -1.00   1.3832  900   91.681  2.0  1.25000  1.0  0.00550  3.00   19.800
503062  -1.00   1.3755  900   91.480  2.0  1.25000  1.0  0.00550  3.00   19.800
503063  -1.00   1.3832  900   91.261  2.0  1.25000  1.0  0.00550  3.00   19.800
503064  -1.00   1.3755  900   91.055  2.0  1.25000  1.0  0.00550  3.00   19.800
503065  -1.00   1.3832  900   90.831  2.0  1.25000  1.0  0.00550  3.00   19.800
503066  -1.00   1.3755  900   90.636  2.0  1.25000  1.0  0.00550  3.00   19.800
503067  -1.00   1.3832  900   90.413  2.0  1.25000  1.0  0.00550  3.00   19.800
503068  -1.00   1.3755  900   90.224  2.0  1.25000  1.0  0.00550  3.00   19.800
503069  -1.00   1.3832  900   89.997  2.0  1.25000  1.0  0.00550  3.00   19.800
503070  -1.00   1.3755  900   89.816  2.0  1.25000  1.0  0.00550  3.00   19.800
503071  -1.00   1.3832  900   89.593  2.0  1.25000  1.0  0.00550  3.00   19.800
503072  -1.00   1.3755  900   89.385  2.0  1.25000  1.0  0.00550  3.00   19.800
503073  -1.00   1.3832  900   89.167  2.0  1.25000  1.0  0.00550  3.00   19.800
503074  -1.00   1.3755  900   88.958  2.0  1.25000  1.0  0.00550  3.00   19.800
503075  -1.00   1.3832  900   88.743  2.0  1.25000  1.0  0.00550  3.00   19.800
503076  -1.00   1.3755  900   88.539  2.0  1.25000  1.0  0.00550  3.00   19.800
503077  -1.00   1.3832  900   88.320  2.0  1.25000  1.0  0.00550  3.00   19.800
503078  -1.00   1.3755  900   88.122  2.0  1.25000  1.0  0.00550  3.00   19.800
503079  -1.00   1.3832  900   87.908  2.0  1.25000  1.0  0.00550  3.00   19.800
503080  -1.00   1.3755  900   87.718  2.0  1.25000  1.0  0.00550  3.00   19.800
503081  -1.00   1.3832  900   87.486  2.0  1.25000  1.0  0.00550  3.00   19.800
503082  -1.00   1.3755  900   87.291  2.0  1.25000  1.0  0.00550  3.00   19.800
503083  -1.00   1.3832  900   87.082  2.0  1.25000  1.0  0.00550  3.00   19.800
503084  -1.00   1.3755  900   86.882  2.0  1.25000  1.0  0.00550  3.00   19.800
503085  -1.00   1.3832  900   86.663  2.0  1.25000  1.0  0.00550  3.00   19.800
503086  -1.00   1.3755  900   86.457  2.0  1.25000  1.0  0.00550  3.00   19.800
503087  -1.00   1.3832  900   86.236  2.0  1.25000  1.0  0.00550  3.00   19.800
503088  -1.00   1.3755  900   86.045  2.0  1.25000  1.0  0.00550  3.00   19.800
503089  -1.00   1.3832  900   85.824  2.0  1.25000  1.0  0.00550  3.00   19.800
503090  -1.00   1.3755  900   85.626  2.0  1.25000  1.0  0.00550  3.00   19.800
503091  -1.00   1.3832  900   85.394  2.0  1.25000  1.0  0.00550  3.00   19.800
503092  -1.00   1.3755  900   85.192  2.0  1.25000  1.0  0.00550  3.00   19.800
503093  -1.00   1.3832  900   84.971  2.0  1.25000  1.0  0.00550  3.00   19.800
503094  -1.00   1.3755  900   84.774  2.0  1.25000  1.0  0.00550  3.00   19.800
503095  -1.00   1.3832  900   84.564  2.0  1.25000  1.0  0.00550  3.00   19.800
503096  -1.00   1.3755  900   84.366  2.0  1.25000  1.0  0.00550  3.00   19.800
503097  -1.00   1.3832  900   84.142  2.0  1.25000  1.0  0.00550  3.00   19.800
503098  -1.00   1.3755  900   83.935  2.0  1.25000  1.0  0.00550  3.00   19.800
503099  -1.00   1.3832  900   83.720  2.0  1.25000  1.0  0.00550  3.00   19.800
503100  -1.00   1.3755  900   83.529  2.0  1.25000  1.0  0.00550  3.00   19.800
503101  -1.00   1.3832  900   83.300  2.0  1.25000  1.0  0.00550  3.00   19.800
503102  -1.00   1.3755  900   83.096  2.0  1.25000  1.0  0.00550  3.00   19.800
503103  -1.00   1.3832  900   82.886  2.0  1.25000  1.0  0.00550  3.00   19.800
503104  -1.00   1.3755  900   82.692  2.0  1.25000  1.0  0.00550  3.00   19.800
503105  -1.00   1.3832  900   82.461  2.0  1.25000  1.0  0.00550  3.00   19.800
503106  -1.00   1.3755  900   82.261  2.0  1.25000  1.0  0.00550  3.00   19.800
503107  -1.00   1.3832  900   82.046  2.0  1.25000  1.0  0.00550  3.00   19.800
503108  -1.00   1.3755  900   81.848  2.0  1.25000  1.0  0.00550  3.00   19.800
503109  -1.00   1.3832  900   81.628  2.0  1.25000  1.0  0.00550  3.00   19.800
503110  -1.00   1.3755  900   81.421  2.0  1.25000  1.0  0.00550  3.00   19.800
503111  -1.00   1.3832  900   81.203  2.0  1.25000  1.0  0.00550  3.00   19.800
503112  -1.00   1.3755  900   81.000  2.0  1.25000  1.0  0.00550  3.00   19.800
503113  -1.00   1.3832  900   80.783  2.0  1.25000  1.0  0.00550  3.00   19.800
503114  -1.00   1.3755  900   80.594  2.0  1.25000  1.0  0.00550  3.00   19.800
503115  -1.00   1.3832  900   80.365  2.0  1.25000  1.0  0.00550  3.00   19.800
503116  -1.00   1.3755  900   80.171  2.0  1.25000  1.0  0.00550  3.00   19.800
503117  -1.00   1.3832  900   79.952  2.0  1.25000  1.0  0.00550  3.00   19.800
503118  -1.00   1.3755  900   79.753  2.0  1.25000  1.0  0.00550  3.00   19.800
503119  -1.00   1.3832  900   79.537  2.0  1.25000  1.0  0.00550  3.00   19.800
503120  -1.00   1.3755  900   79.358  2.0  1.25000  1.0  0.00550  3.00   19.800
503201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504001  -1.00   1.3832  900  104.371  2.0  1.25000  1.0  0.00550  3.00    9.900
504002  -1.00   1.3755  900  104.175  2.0  1.25000  1.0  0.00550  3.00    9.900
504003  -1.00   1.3832  900  103.949  2.0  1.25000  1.0  0.00550  3.00    9.900
504004  -1.00   1.3755  900  103.766  2.0  1.25000  1.0  0.00550  3.00    9.900
504005  -1.00   1.3832  900  103.518  2.0  1.25000  1.0  0.00550  3.00    9.900
504006  -1.00   1.3755  900  103.310  2.0  1.25000  1.0  0.00550  3.00    9.900
504007  -1.00   1.3832  900  103.093  2.0  1.25000  1.0  0.00550  3.00    9.900
504008  -1.00   1.3755  900  102.904  2.0  1.25000  1.0  0.00550  3.00    9.900
504009  -1.00   1.3832  900  102.671  2.0  1.25000  1.0  0.00550  3.00    9.900
504010  -1.00   1.3755  900  102.478  2.0  1.25000  1.0  0.00550  3.00    9.900
504011  -1.00   1.3832  900  102.255  2.0  1.25000  1.0  0.00550  3.00    9.900
504012  -1.00   1.3755  900  102.065  2.0  1.25000  1.0  0.00550  3.00    9.900
504013  -1.00   1.3832  900  101.837  2.0  1.25000  1.0  0.00550  3.00    9.900
504014  -1.00   1.3755  900  101.642  2.0  1.25000  1.0  0.00550  3.00    9.900
504015  -1.00   1.3832  900  101.409  2.0  1.25000  1.0  0.00550  3.00    9.900
504016  -1.00   1.3755  900  101.209  2.0  1.25000  1.0  0.00550  3.00    9.900
504017  -1.00   1.3832  900  100.994  2.0  1.25000  1.0  0.00550  3.00    9.900
504018  -1.00   1.3755  900  100.816  2.0  1.25000  1.0  0.00550  3.00    9.900
504019  -1.00   1.3832  900  100.590  2.0  1.25000  1.0  0.00550  3.00    9.900
504020  -1.00   1.3755  900  100.390  2.0  1.25000  1.0  0.00550  3.00    9.900
504021  -1.00   1.3832  900  100.162  2.0  1.25000  1.0  0.00550  3.00    9.900
504022  -1.00   1.3755  900   99.958  2.0  1.25000  1.0  0.00550  3.00    9.900
504023  -1.00   1.3832  900   99.737  2.0  1.25000  1.0  0.00550  3.00    9.900
504024  -1.00   1.3755  900   99.548  2.0  1.25000  1.0  0.00550  3.00    9.900
504025  -1.00   1.3832  900   99.317  2.0  1.25000  1.0  0.00550  3.00    9.900
504026  -1.00   1.3755  900   99.123  2.0  1.25000  1.0  0.00550  3.00    9.900
504027  -1.00   1.3832  900   98.896  2.0  1.25000  1.0  0.00550  3.00    9.900
504028  -1.00   1.3755  900   98.703  2.0  1.25000  1.0  0.00550  3.00    9.900
504029  -1.00   1.3832  900   98.483  2.0  1.25000  1.0  0.00550  3.00    9.900
504030  -1.00   1.3755  900   98.302  2.0  1.25000  1.0  0.00550  3.00    9.900
504031  -1.00   1.3832  900   98.068  2.0  1.25000  1.0  0.00550  3.00    9.900
504032  -1.00   1.3755  900   97.848  2.0  1.25000  1.0  0.00550  3.00    9.900
504033  -1.00   1.3832  900   97.633  2.0  1.25000  1.0  0.00550  3.00    9.900
504034  -1.00   1.3755  900   97.443  2.0  1.25000  1.0  0.00550  3.00    9.900
504035  -1.00   1.3832  900   97.216  2.0  1.25000  1.0  0.00550  3.00    9.900
504036  -1.00   1.3755  900   97.028  2.0  1.25000  1.0  0.00550  3.00    9.900
504037  -1.00   1.3832  900   96.795  2.0  1.25000  1.0  0.00550  3.00    9.900
504038  -1.00   1.3755  900   96.602  2.0  1.25000  1.0  0.00550  3.00    9.900
504039  -1.00   1.3832  900   96.382  2.0  1.25000  1.0  0.00550  3.00    9.900
504040  -1.00   1.3755  900   96.165  2.0  1.25000  1.0  0.00550  3.00    9.900
504041  -1.00   1.3832  900   95.940  2.0  1.25000  1.0  0.00550  3.00    9.900
504042  -1.00   1.3755  900   95.751  2.0  1.25000  1.0  0.00550  3.00    9.900
504043  -1.00   1.3832  900   95.524  2.0  1.25000  1.0  0.00550  3.00    9.900
504044  -1.00   1.3755  900   95.331  2.0  1.25000  1.0  0.00550  3.00    9.900
504045  -1.00   1.3832  900   95.110  2.0  1.25000  1.0  0.00550  3.00    9.900
504046  -1.00   1.3755  900   94.926  2.0  1.25000  1.0  0.00550  3.00    9.900
504047  -1.00   1.3832  900   94.699  2.0  1.25000  1.0  0.00550  3.00    9.900
504048  -1.00   1.3755  900   94.477  2.0  1.25000  1.0  0.00550  3.00    9.900
504049  -1.00   1.3832  900   94.262  2.0  1.25000  1.0  0.00550  3.00    9.900
504050  -1.00   1.3755  900   94.054  2.0  1.25000  1.0  0.00550  3.00    9.900
504051  -1.00   1.3832  900   93.840  2.0  1.25000  1.0  0.00550  3.00    9.900
504052  -1.00   1.3755  900   93.652  2.0  1.25000  1.0  0.00550  3.00    9.900
504053  -1.00   1.3832  900   93.429  2.0  1.25000  1.0  0.00550  3.00    9.900
504054  -1.00   1.3755  900   93.233  2.0  1.25000  1.0  0.00550  3.00    9.900
504055  -1.00   1.3832  900   93.000  2.0  1.25000  1.0  0.00550  3.00    9.900
504056  -1.00   1.3755  900   92.791  2.0  1.25000  1.0  0.00550  3.00    9.900
504057  -1.00   1.3832  900   92.586  2.0  1.25000  1.0  0.00550  3.00    9.900
504058  -1.00   1.3755  900   92.384  2.0  1.25000  1.0  0.00550  3.00    9.900
504059  -1.00   1.3832  900   92.174  2.0  1.25000  1.0  0.00550  3.00    9.900
504060  -1.00   1.3755  900   91.972  2.0  1.25000  1.0  0.00550  3.00    9.900
504061  -1.00   1.3832  900   91.749  2.0  1.25000  1.0  0.00550  3.00    9.900
504062  -1.00   1.3755  900   91.562  2.0  1.25000  1.0  0.00550  3.00    9.900
504063  -1.00   1.3832  900   91.337  2.0  1.25000  1.0  0.00550  3.00    9.900
504064  -1.00   1.3755  900   91.129  2.0  1.25000  1.0  0.00550  3.00    9.900
504065  -1.00   1.3832  900   90.901  2.0  1.25000  1.0  0.00550  3.00    9.900
504066  -1.00   1.3755  900   90.694  2.0  1.25000  1.0  0.00550  3.00    9.900
504067  -1.00   1.3832  900   90.485  2.0  1.25000  1.0  0.00550  3.00    9.900
504068  -1.00   1.3755  900   90.291  2.0  1.25000  1.0  0.00550  3.00    9.900
504069  -1.00   1.3832  900   90.067  2.0  1.25000  1.0  0.00550  3.00    9.900
504070  -1.00   1.3755  900   89.868  2.0  1.25000  1.0  0.00550  3.00    9.900
504071  -1.00   1.3832  900   89.646  2.0  1.25000  1.0  0.00550  3.00    9.900
504072  -1.00   1.3755  900   89.442  2.0  1.25000  1.0  0.00550  3.00    9.900
504073  -1.00   1.3832  900   89.223  2.0  1.25000  1.0  0.00550  3.00    9.900
504074  -1.00   1.3755  900   89.016  2.0  1.25000  1.0  0.00550  3.00    9.900
504075  -1.00   1.3832  900   88.797  2.0  1.25000  1.0  0.00550  3.00    9.900
504076  -1.00   1.3755  900   88.606  2.0  1.25000  1.0  0.00550  3.00    9.900
504077  -1.00   1.3832  900   88.386  2.0  1.25000  1.0  0.00550  3.00    9.900
504078  -1.00   1.3755  900   88.173  2.0  1.25000  1.0  0.00550  3.00    9.900
504079  -1.00   1.3832  900   87.972  2.0  1.25000  1.0  0.00550  3.00    9.900
504080  -1.00   1.3755  900   87.771  2.0  1.25000  1.0  0.00550  3.00    9.900
504081  -1.00   1.3832  900   87.553  2.0  1.25000  1.0  0.00550  3.00    9.900
504082  -1.00   1.3755  900   87.349  2.0  1.25000  1.0  0.00550  3.00    9.900
504083  -1.00   1.3832  900   87.127  2.0  1.25000  1.0  0.00550  3.00    9.900
504084  -1.00   1.3755  900   86.928  2.0  1.25000  1.0  0.00550  3.00    9.900
504085  -1.00   1.3832  900   86.713  2.0  1.25000  1.0  0.00550  3.00    9.900
504086  -1.00   1.3755  900   86.515  2.0  1.25000  1.0  0.00550  3.00    9.900
504087  -1.00   1.3832  900   86.288  2.0  1.25000  1.0  0.00550  3.00    9.900
504088  -1.00   1.3755  900   86.093  2.0  1.25000  1.0  0.00550  3.00    9.900
504089  -1.00   1.3832  900   85.873  2.0  1.25000  1.0  0.00550  3.00    9.900
504090  -1.00   1.3755  900   85.674  2.0  1.25000  1.0  0.00550  3.00    9.900
504091  -1.00   1.3832  900   85.453  2.0  1.25000  1.0  0.00550  3.00    9.900
504092  -1.00   1.3755  900   85.250  2.0  1.25000  1.0  0.00550  3.00    9.900
504093  -1.00   1.3832  900   85.029  2.0  1.25000  1.0  0.00550  3.00    9.900
504094  -1.00   1.3755  900   84.820  2.0  1.25000  1.0  0.00550  3.00    9.900
504095  -1.00   1.3832  900   84.605  2.0  1.25000  1.0  0.00550  3.00    9.900
504096  -1.00   1.3755  900   84.411  2.0  1.25000  1.0  0.00550  3.00    9.900
504097  -1.00   1.3832  900   84.183  2.0  1.25000  1.0  0.00550  3.00    9.900
504098  -1.00   1.3755  900   83.989  2.0  1.25000  1.0  0.00550  3.00    9.900
504099  -1.00   1.3832  900   83.776  2.0  1.25000  1.0  0.00550  3.00    9.900
504100  -1.00   1.3755  900   83.578  2.0  1.25000  1.0  0.00550  3.00    9.900
504101  -1.00   1.3832  900   83.363  2.0  1.25000  1.0  0.00550  3.00    9.900
504102  -1.00   1.3755  900   83.159  2.0  1.25000  1.0  0.00550  3.00    9.900
504103  -1.00   1.3832  900   82.944  2.0  1.25000  1.0  0.00550  3.00    9.900
504104  -1.00   1.3755  900   82.756  2.0  1.25000  1.0  0.00550  3.00    9.900
504105  -1.00   1.3832  900   82.533  2.0  1.25000  1.0  0.00550  3.00    9.900
504106  -1.00   1.3755  900   82.335  2.0  1.25000  1.0  0.00550  3.00    9.900
504107  -1.00   1.3832  900   82.110  2.0  1.25000  1.0  0.00550  3.00    9.900
504108  -1.00   1.3755  900   81.906  2.0  1.25000  1.0  0.00550  3.00    9.900
504109  -1.00   1.3832  900   81.687  2.0  1.25000  1.0  0.00550  3.00    9.900
504110  -1.00   1.3755  900   81.483  2.0  1.25000  1.0  0.00550  3.00    9.900
504111  -1.00   1.3832  900   81.271  2.0  1.25000  1.0  0.00550  3.00    9.900
504112  -1.00   1.3755  900   81.070  2.0  1.25000  1.0  0.00550  3.00    9.900
504113  -1.00   1.3832  900   80.836  2.0  1.25000  1.0  0.00550  3.00    9.900
504114  -1.00   1.3755  900   80.649  2.0  1.25000  1.0  0.00550  3.00    9.900
504115  -1.00   1.3832  900   80.426  2.0  1.25000  1.0  0.00550  3.00    9.900
504116  -1.00   1.3755  900   80.221  2.0  1.25000  1.0  0.00550  3.00    9.900
504117  -1.00   1.3832  900   80.011  2.0  1.25000  1.0  0.00550  3.00    9.900
504118  -1.00   1.3755  900   79.815  2.0  1.25000  1.0  0.00550  3.00    9.900
504119  -1.00   1.3832  900   79.598  2.0  1.25000  1.0  0.00550  3.00    9.900
504120  -1.00   1.3755  900   79.404  2.0  1.25000  1.0  0.00550  3.00    9.900
504201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
505200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
505001  -1.00   1.3832  900  104.362  2.0  1.25000  1.0  0.00550  3.00    0.000
505002  -1.00   1.3755  900  104.128  2.0  1.25000  1.0  0.00550  3.00    0.000
505003  -1.00   1.3832  900  103.907  2.0  1.25000  1.0  0.00550  3.00    0.000
505004  -1.00   1.3755  900  103.716  2.0  1.25000  1.0  0.00550  3.00    0.000
505005  -1.00   1.3832  900  103.491  2.0  1.25000  1.0  0.00550  3.00    0.000
505006  -1.00   1.3755  900  103.286  2.0  1.25000  1.0  0.00550  3.00    0.000
505007  -1.00   1.3832  900  103.052  2.0  1.25000  1.0  0.00550  3.00    0.000
505008  -1.00   1.3755  900  102.866  2.0  1.25000  1.0  0.00550  3.00    0.000
505009  -1.00   1.3832  900  102.654  2.0  1.25000  1.0  0.00550  3.00    0.000
505010  -1.00   1.3755  900  102.445  2.0  1.25000  1.0  0.00550  3.00    0.000
505011  -1.00   1.3832  900  102.218  2.0  1.25000  1.0  0.00550  3.00    0.000
505012  -1.00   1.3755  900  102.010  2.0  1.25000  1.0  0.00550  3.00    0.000
505013  -1.00   1.3832  900  101.796  2.0  1.25000  1.0  0.00550  3.00    0.000
505014  -1.00   1.3755  900  101.611  2.0  1.25000  1.0  0.00550  3.00    0.000
505015  -1.00   1.3832  900  101.373  2.0  1.25000  1.0  0.00550  3.00    0.000
505016  -1.00   1.3755  900  101.179  2.0  1.25000  1.0  0.00550  3.00    0.000
505017  -1.00   1.3832  900  100.959  2.0  1.25000  1.0  0.00550  3.00    0.000
505018  -1.00   1.3755  900  100.762  2.0  1.25000  1.0  0.00550  3.00    0.000
505019  -1.00   1.3832  900  100.532  2.0  1.25000  1.0  0.00550  3.00    0.000
505020  -1.00   1.3755  900  100.339  2.0  1.25000  1.0  0.00550  3.00    0.000
505021  -1.00   1.3832  900  100.120  2.0  1.25000  1.0  0.00550  3.00    0.000
505022  -1.00   1.3755  900   99.919  2.0  1.25000  1.0  0.00550  3.00    0.000
505023  -1.00   1.3832  900   99.712  2.0  1.25000  1.0  0.00550  3.00    0.000
505024  -1.00   1.3755  900   99.495  2.0  1.25000  1.0  0.00550  3.00    0.000
505025  -1.00   1.3832  900   99.277  2.0  1.25000  1.0  0.00550  3.00    0.000
505026  -1.00   1.3755  900   99.079  2.0  1.25000  1.0  0.00550  3.00    0.000
505027  -1.00   1.3832  900   98.858  2.0  1.25000  1.0  0.00550  3.00    0.000
505028  -1.00   1.3755  900   98.654  2.0  1.25000  1.0  0.00550  3.00    0.000
505029  -1.00   1.3832  900   98.439  2.0  1.25000  1.0  0.00550  3.00    0.000
505030  -1.00   1.3755  900   98.248  2.0  1.25000  1.0  0.00550  3.00    0.000
505031  -1.00   1.3832  900   98.026  2.0  1.25000  1.0  0.00550  3.00    0.000
505032  -1.00   1.3755  900   97.828  2.0  1.25000  1.0  0.00550  3.00    0.000
505033  -1.00   1.3832  900   97.594  2.0  1.25000  1.0  0.00550  3.00    0.000
505034  -1.00   1.3755  900   97.416  2.0  1.25000  1.0  0.00550  3.00    0.000
505035  -1.00   1.3832  900   97.193  2.0  1.25000  1.0  0.00550  3.00    0.000
505036  -1.00   1.3755  900   97.007  2.0  1.25000  1.0  0.00550  3.00    0.000
505037  -1.00   1.3832  900   96.769  2.0  1.25000  1.0  0.00550  3.00    0.000
505038  -1.00   1.3755  900   96.567  2.0  1.25000  1.0  0.00550  3.00    0.000
505039  -1.00   1.3832  900   96.331  2.0  1.25000  1.0  0.00550  3.00    0.000
505040  -1.00   1.3755  900   96.133  2.0  1.25000  1.0  0.00550  3.00    0.000
505041  -1.00   1.3832  900   95.913  2.0  1.25000  1.0  0.00550  3.00    0.000
505042  -1.00   1.3755  900   95.717  2.0  1.25000  1.0  0.00550  3.00    0.000
505043  -1.00   1.3832  900   95.484  2.0  1.25000  1.0  0.00550  3.00    0.000
