Number of detectors, Number of user table parameters/detector                   
6280 6
Det# Delta      L2      Code 2theta  dcode eff_fac effc  res      dtime  phi    
603267  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603268  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603269  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603270  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603271  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603272  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603273  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603274  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603275  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603276  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603277  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603278  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603279  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603280  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603281  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603282  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603283  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603284  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603285  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603286  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
603287  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604001  -1.00   1.5524  900  149.341  2.0  1.25000  1.0  0.00200  3.00    0.000
604002  -1.00   1.5445  900  149.177  2.0  1.25000  1.0  0.00200  3.00    0.000
604003  -1.00   1.5521  900  148.959  2.0  1.25000  1.0  0.00200  3.00    0.000
604004  -1.00   1.5443  900  148.812  2.0  1.25000  1.0  0.00200  3.00    0.000
604005  -1.00   1.5519  900  148.582  2.0  1.25000  1.0  0.00200  3.00    0.000
604006  -1.00   1.5441  900  148.432  2.0  1.25000  1.0  0.00200  3.00    0.000
604007  -1.00   1.5518  900  148.212  2.0  1.25000  1.0  0.00200  3.00    0.000
604008  -1.00   1.5440  900  148.074  2.0  1.25000  1.0  0.00200  3.00    0.000
604009  -1.00   1.5517  900  147.850  2.0  1.25000  1.0  0.00200  3.00    0.000
604201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604010  -1.00   1.5439  900  147.704  2.0  1.25000  1.0  0.00200  3.00    0.000
604011  -1.00   1.5517  900  147.478  2.0  1.25000  1.0  0.00200  3.00    0.000
604012  -1.00   1.5440  900  147.324  2.0  1.25000  1.0  0.00200  3.00    0.000
604013  -1.00   1.5517  900  147.110  2.0  1.25000  1.0  0.00200  3.00    0.000
604014  -1.00   1.5440  900  146.958  2.0  1.25000  1.0  0.00200  3.00    0.000
604015  -1.00   1.5518  900  146.741  2.0  1.25000  1.0  0.00200  3.00    0.000
604016  -1.00   1.5442  900  146.597  2.0  1.25000  1.0  0.00200  3.00    0.000
604017  -1.00   1.5520  900  146.364  2.0  1.25000  1.0  0.00200  3.00    0.000
604207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604018  -1.00   1.5444  900  146.212  2.0  1.25000  1.0  0.00200  3.00    0.000
604019  -1.00   1.5522  900  146.002  2.0  1.25000  1.0  0.00200  3.00    0.000
604020  -1.00   1.5447  900  145.847  2.0  1.25000  1.0  0.00200  3.00    0.000
604021  -1.00   1.7380  900  145.397  2.0  1.25000  1.0  0.00200  3.00    0.000
604022  -1.00   1.7302  900  145.244  2.0  1.25000  1.0  0.00200  3.00    0.000
604023  -1.00   1.7378  900  145.042  2.0  1.25000  1.0  0.00200  3.00    0.000
604024  -1.00   1.7300  900  144.912  2.0  1.25000  1.0  0.00200  3.00    0.000
604213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604025  -1.00   1.7376  900  144.707  2.0  1.25000  1.0  0.00200  3.00    0.000
604026  -1.00   1.7298  900  144.568  2.0  1.25000  1.0  0.00200  3.00    0.000
604027  -1.00   1.7374  900  144.368  2.0  1.25000  1.0  0.00200  3.00    0.000
604028  -1.00   1.7297  900  144.239  2.0  1.25000  1.0  0.00200  3.00    0.000
604029  -1.00   1.7374  900  144.034  2.0  1.25000  1.0  0.00200  3.00    0.000
604030  -1.00   1.7296  900  143.901  2.0  1.25000  1.0  0.00200  3.00    0.000
604219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604031  -1.00   1.7374  900  143.699  2.0  1.25000  1.0  0.00200  3.00    0.000
604032  -1.00   1.7297  900  143.568  2.0  1.25000  1.0  0.00200  3.00    0.000
604033  -1.00   1.7374  900  143.379  2.0  1.25000  1.0  0.00200  3.00    0.000
604034  -1.00   1.7297  900  143.244  2.0  1.25000  1.0  0.00200  3.00    0.000
604035  -1.00   1.7375  900  143.048  2.0  1.25000  1.0  0.00200  3.00    0.000
604225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604228  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604229  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604230  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604036  -1.00   1.7299  900  142.900  2.0  1.25000  1.0  0.00200  3.00    0.000
604037  -1.00   1.7377  900  142.706  2.0  1.25000  1.0  0.00200  3.00    0.000
604038  -1.00   1.7301  900  142.571  2.0  1.25000  1.0  0.00200  3.00    0.000
604039  -1.00   1.7379  900  142.385  2.0  1.25000  1.0  0.00200  3.00    0.000
604231  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604232  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604233  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604234  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604235  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604236  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604040  -1.00   1.7303  900  142.226  2.0  1.25000  1.0  0.00200  3.00    0.000
604237  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604238  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604239  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604240  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604241  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604242  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604243  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604244  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604245  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604246  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604247  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604248  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604249  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604250  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604251  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604252  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604253  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604254  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604255  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604256  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604257  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604258  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604259  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604260  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604261  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604262  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604263  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604264  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604265  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604266  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604267  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604268  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604269  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604270  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604271  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604272  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604273  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604274  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604275  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604276  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604277  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604278  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604279  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604280  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604281  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604282  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604283  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604284  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604285  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604286  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
604287  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605001  -1.00   1.5524  900  149.317  2.0  1.25000  1.0  0.00200  3.00   20.000
605002  -1.00   1.5445  900  149.152  2.0  1.25000  1.0  0.00200  3.00   20.000
605003  -1.00   1.5521  900  148.925  2.0  1.25000  1.0  0.00200  3.00   20.000
605004  -1.00   1.5443  900  148.764  2.0  1.25000  1.0  0.00200  3.00   20.000
605005  -1.00   1.5519  900  148.553  2.0  1.25000  1.0  0.00200  3.00   20.000
605006  -1.00   1.5441  900  148.405  2.0  1.25000  1.0  0.00200  3.00   20.000
605007  -1.00   1.5518  900  148.187  2.0  1.25000  1.0  0.00200  3.00   20.000
605008  -1.00   1.5440  900  148.038  2.0  1.25000  1.0  0.00200  3.00   20.000
605009  -1.00   1.5517  900  147.812  2.0  1.25000  1.0  0.00200  3.00   20.000
605201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605010  -1.00   1.5439  900  147.661  2.0  1.25000  1.0  0.00200  3.00   20.000
605011  -1.00   1.5517  900  147.429  2.0  1.25000  1.0  0.00200  3.00   20.000
605012  -1.00   1.5440  900  147.287  2.0  1.25000  1.0  0.00200  3.00   20.000
605013  -1.00   1.5517  900  147.056  2.0  1.25000  1.0  0.00200  3.00   20.000
605014  -1.00   1.5440  900  146.917  2.0  1.25000  1.0  0.00200  3.00   20.000
605015  -1.00   1.5518  900  146.695  2.0  1.25000  1.0  0.00200  3.00   20.000
605016  -1.00   1.5442  900  146.550  2.0  1.25000  1.0  0.00200  3.00   20.000
605017  -1.00   1.5520  900  146.328  2.0  1.25000  1.0  0.00200  3.00   20.000
605207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605018  -1.00   1.5444  900  146.180  2.0  1.25000  1.0  0.00200  3.00   20.000
605019  -1.00   1.5522  900  145.954  2.0  1.25000  1.0  0.00200  3.00   20.000
605020  -1.00   1.5447  900  145.811  2.0  1.25000  1.0  0.00200  3.00   20.000
605021  -1.00   1.7380  900  145.371  2.0  1.25000  1.0  0.00200  3.00   20.000
605022  -1.00   1.7302  900  145.216  2.0  1.25000  1.0  0.00200  3.00   20.000
605023  -1.00   1.7378  900  145.023  2.0  1.25000  1.0  0.00200  3.00   20.000
605024  -1.00   1.7300  900  144.888  2.0  1.25000  1.0  0.00200  3.00   20.000
605213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605025  -1.00   1.7376  900  144.685  2.0  1.25000  1.0  0.00200  3.00   20.000
605026  -1.00   1.7298  900  144.555  2.0  1.25000  1.0  0.00200  3.00   20.000
605027  -1.00   1.7374  900  144.362  2.0  1.25000  1.0  0.00200  3.00   20.000
605028  -1.00   1.7297  900  144.232  2.0  1.25000  1.0  0.00200  3.00   20.000
605029  -1.00   1.7374  900  144.033  2.0  1.25000  1.0  0.00200  3.00   20.000
605030  -1.00   1.7296  900  143.892  2.0  1.25000  1.0  0.00200  3.00   20.000
605219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605031  -1.00   1.7374  900  143.688  2.0  1.25000  1.0  0.00200  3.00   20.000
605032  -1.00   1.7297  900  143.548  2.0  1.25000  1.0  0.00200  3.00   20.000
605033  -1.00   1.7374  900  143.359  2.0  1.25000  1.0  0.00200  3.00   20.000
605034  -1.00   1.7297  900  143.225  2.0  1.25000  1.0  0.00200  3.00   20.000
605035  -1.00   1.7375  900  143.034  2.0  1.25000  1.0  0.00200  3.00   20.000
605225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605228  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605229  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605230  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605036  -1.00   1.7299  900  142.895  2.0  1.25000  1.0  0.00200  3.00   20.000
605037  -1.00   1.7377  900  142.703  2.0  1.25000  1.0  0.00200  3.00   20.000
605038  -1.00   1.7301  900  142.560  2.0  1.25000  1.0  0.00200  3.00   20.000
605039  -1.00   1.7379  900  142.366  2.0  1.25000  1.0  0.00200  3.00   20.000
605231  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605232  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605233  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605234  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605235  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605236  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605040  -1.00   1.7303  900  142.224  2.0  1.25000  1.0  0.00200  3.00   20.000
605237  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605238  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605239  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605240  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605241  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605242  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605243  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605244  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605245  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605246  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605247  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605248  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605249  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605250  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605251  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605252  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605253  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605254  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605255  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605256  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605257  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605258  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605259  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605260  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605261  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605262  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605263  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605264  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605265  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605266  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605267  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605268  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605269  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605270  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605271  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605272  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605273  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605274  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605275  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605276  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605277  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605278  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605279  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605280  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605281  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605282  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605283  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605284  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605285  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605286  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
605287  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
606200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
606001  -1.00   1.5524  900  149.570  2.0  1.25000  1.0  0.00200  3.00   40.000
606002  -1.00   1.5445  900  149.394  2.0  1.25000  1.0  0.00200  3.00   40.000
606003  -1.00   1.5521  900  149.201  2.0  1.25000  1.0  0.00200  3.00   40.000
606004  -1.00   1.5443  900  149.023  2.0  1.25000  1.0  0.00200  3.00   40.000
606005  -1.00   1.5519  900  148.832  2.0  1.25000  1.0  0.00200  3.00   40.000
606006  -1.00   1.5441  900  148.652  2.0  1.25000  1.0  0.00200  3.00   40.000
606007  -1.00   1.5518  900  148.463  2.0  1.25000  1.0  0.00200  3.00   40.000
606008  -1.00   1.5440  900  148.281  2.0  1.25000  1.0  0.00200  3.00   40.000
606009  -1.00   1.5517  900  148.094  2.0  1.25000  1.0  0.00200  3.00   40.000
606201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
606202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
606203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
606204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
606205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
606206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
606010  -1.00   1.5439  900  147.665  2.0  1.25000  1.0  0.00200  3.00   40.000
606011  -1.00   1.5517  900  147.444  2.0  1.25000  1.0  0.00200  3.00   40.000
606012  -1.00   1.5440  900  147.289  2.0  1.25000  1.0  0.00200  3.00   40.000
606013  -1.00   1.5517  900  147.076  2.0  1.25000  1.0  0.00200  3.00   40.000
606014  -1.00   1.5440  900  146.925  2.0  1.25000  1.0  0.00200  3.00   40.000
606015  -1.00   1.5518  900  146.706  2.0  1.25000  1.0  0.00200  3.00   40.000
606016  -1.00   1.5442  900  146.560  2.0  1.25000  1.0  0.00200  3.00   40.000
606017  -1.00   1.5520  900  146.337  2.0  1.25000  1.0  0.00200  3.00   40.000
606207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
606208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
606209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
606210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
606211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
606212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
606018  -1.00   1.5444  900  146.193  2.0  1.25000  1.0  0.00200  3.00   40.000
606019  -1.00   1.5522  900  145.970  2.0  1.25000  1.0  0.00200  3.00   40.000
