Number of entries, Number of user table parameters                              
        9870           6
Detector Delta      L2 Code   2theta dcode eff_fac effc      res dtime      phi 
305234  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
305235  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
305236  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
305237  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311228  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311229  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311230  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311231  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311232  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311233  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311234  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311235  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311236  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
311237  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312228  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312229  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312230  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312231  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312232  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312233  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312234  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312235  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312236  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
312237  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313228  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313229  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313230  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313231  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313232  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313233  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313234  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313235  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313236  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
313237  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314228  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314229  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314230  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314231  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314232  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314233  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314234  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314235  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314236  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
314237  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315228  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315229  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315230  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315231  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315232  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315233  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315234  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315235  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315236  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
315237  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
401227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
402227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
403227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
404200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
404227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
